descricao;id;quantidade;situacao;unidadeMedida;valorTotal;valorUnitario;origem_arquivo
RODO PLASTICO 40CM C/ CABO MAD;4399344;6;PERDEU;UND;44.7;7.45;itensProposta_83b7ec1c-58e9-44da-ad2c-5e1e014837b8.csv
SABAO EM BARRA YPE GLICERINADO 5 X 200GR;4399345;10;PERDEU;PCT;179.8;17.98;itensProposta_83b7ec1c-58e9-44da-ad2c-5e1e014837b8.csv
SabÃ£o em pÃ³ 1kg;4399346;36;PERDEU;UND;244.8;6.8;itensProposta_83b7ec1c-58e9-44da-ad2c-5e1e014837b8.csv
SABAO LIQUIDO 5 LT;4399347;40;PERDEU;GAL;346.8;8.67;itensProposta_83b7ec1c-58e9-44da-ad2c-5e1e014837b8.csv
SABONETE 5 LTS;4399348;15;PERDEU;GAL;235.5;15.7;itensProposta_83b7ec1c-58e9-44da-ad2c-5e1e014837b8.csv
SACA DE ALGODAO ALVEJADA (G) 50 X 70 REF: 1069;4399349;25;PERDEU;GAL;120;4.8;itensProposta_83b7ec1c-58e9-44da-ad2c-5e1e014837b8.csv
SACO DE LIXO PRETO 100 LTS C/ 100UN X 0,10;4399350;10;PERDEU;PCT;100.5;10.05;itensProposta_83b7ec1c-58e9-44da-ad2c-5e1e014837b8.csv
SACO DE LIXO PRETO 50LTS C/ 100UN;4399351;10;PERDEU;PCT;108.3;10.83;itensProposta_83b7ec1c-58e9-44da-ad2c-5e1e014837b8.csv
SACO LIXO PRETO 30LT X 100UN 59 X 62 X 0,03;4399352;10;PERDEU;PCT;396.5;39.65;itensProposta_83b7ec1c-58e9-44da-ad2c-5e1e014837b8.csv
TOALHA DE LOUÃA XADREZ 43 X 70 REF:1263;4399353;35;PERDEU;UND;98.7;2.82;itensProposta_83b7ec1c-58e9-44da-ad2c-5e1e014837b8.csv
VAS.NYLON CONDOR V-35;4399354;12;PERDEU;UND;170.4;14.2;itensProposta_83b7ec1c-58e9-44da-ad2c-5e1e014837b8.csv
DETERGENTE/DESENGRAXANTE 5 LTS;4399355;24;PERDEU;GAL;0;0;itensProposta_83b7ec1c-58e9-44da-ad2c-5e1e014837b8.csv
Avental descartÃ¡vel. Produzidos em NÃ£otecido SMS Grau Medico;4443874;670;PERDEU;UN;12395;18.5;itensProposta_84ceb59a-0ebe-41d0-a28f-cf5d636b381b.csv
Avental descartÃ¡vel. Produzidos em NÃ£otecido SMS Grau Medico;4443874;670;PERDEU;UN;12227.5;18.25;itensProposta_8787e6de-c261-4f7a-bce1-7a246c77e38b.csv
GEOMETRIA.;4399432;70;VENCEU;SERV;2800;40;itensProposta_88138468-3c4e-41c4-bfc0-0c9296d050c8.csv
BALANCEAMENTO.;4399433;100;VENCEU;SERV;1500;15;itensProposta_88138468-3c4e-41c4-bfc0-0c9296d050c8.csv
CONSERTO DE PNEU;4399434;150;VENCEU;SERV;3000;20;itensProposta_88138468-3c4e-41c4-bfc0-0c9296d050c8.csv
MONTAGEM;4399435;100;VENCEU;SV;2000;20;itensProposta_88138468-3c4e-41c4-bfc0-0c9296d050c8.csv
CAMBAGEM;4399436;15;VENCEU;SV;750;50;itensProposta_88138468-3c4e-41c4-bfc0-0c9296d050c8.csv
REMENDO QUENTE;4399437;20;VENCEU;SV;1200;60;itensProposta_88138468-3c4e-41c4-bfc0-0c9296d050c8.csv
BICO (VÃLVULA);4399438;10;VENCEU;SV;100;10;itensProposta_88138468-3c4e-41c4-bfc0-0c9296d050c8.csv
TNT Gramatura mÃ­nima de 40g/m2 para confecÃ§Ã£o de avental dev;4443907;30000;VENCEU;MT;33600;1.12;itensProposta_8b29a517-f45d-4e76-a833-1d29cd10b55d.csv
RealizaÃ§Ã£o de Processo Seletivo Simplificado;4442957;1;VENCEU;UND;13121;13121;itensProposta_8bceab88-4114-4925-8af3-1093c8bdce51.csv
Mascara confeccionada em TNT (tecido nÃ£o tecido) Clip nasal;4443870;200000;VENCEU;UN;160000;0.8;itensProposta_8d4b44a0-2b54-4463-80da-13d842995881.csv
Protetor facial de seguranÃ§a;4443869;250;PERDEU;UND;10500;42;itensProposta_8e28c633-7776-48e4-abfd-b125f1672563.csv
Processo Seletivo;4390783;1;VENCEU;SV;179793.75;179793.75;itensProposta_8e4f61b4-7b93-437c-89cd-258802a2479e.csv
CESTA BASICA TIPO 01;4303909;1300;DESCLASSIFICADO;UNI;93847;72.19;itensProposta_8eb57936-3e52-4614-abef-93bb6cf4ed6f.csv
Reforma em CarÃ¡ter Emergencial da casa da saÃºde do Rio Mai;4443906;1;PERDEU;SER;1298861.64;1298861.64;itensProposta_9199fb15-f297-419d-9267-b311a5c1f129.csv
TNT Gramatura mÃ­nima de 40g/m2 para confecÃ§Ã£o de avental dev;4443907;30000;PERDEU;MT;53400;1.78;itensProposta_95a6bae3-5286-412a-aff7-85b0244d3424.csv
Aparelho de ar condicionado tipo split HI- WALL cap. 9.000BT;0;19;PERDEU; ;28082;1478;itensProposta_96471815-ceee-42f6-9e29-ec6d385e90db.csv
Aparelho de ar condicionado tipo split HI- WALL cap. 30.000;0;7;PERDEU; ;26432;3776;itensProposta_96471815-ceee-42f6-9e29-ec6d385e90db.csv
Aparelho de ar condicionado tipo split HI- WALL cap. 12.000B;0;6;PERDEU; ;9678;1613;itensProposta_96471815-ceee-42f6-9e29-ec6d385e90db.csv
Aparelho de ar condicionado tipo split HI- WALL cap. 18.000B;0;25;PERDEU; ;55000;2200;itensProposta_96471815-ceee-42f6-9e29-ec6d385e90db.csv
Cama Hospitalar, fabricada em ferro pintado, Tubo 1.1/4, T;4443905;50;VENCEU;UN;30000;600;itensProposta_9683bd25-d5f7-451d-9d4b-9eb16ecda8d4.csv
Aparelho de ar condicionado tipo split HI- WALL cap. 9.000BT;0;19;PERDEU; ;30305;1595;itensProposta_9a001992-66be-4c28-a375-75825528659c.csv
Aparelho de ar condicionado tipo split HI- WALL cap. 30.000;0;7;PERDEU; ;26950;3850;itensProposta_9a001992-66be-4c28-a375-75825528659c.csv
Aparelho de ar condicionado tipo split HI- WALL cap. 12.000B;0;6;PERDEU; ;10380;1730;itensProposta_9a001992-66be-4c28-a375-75825528659c.csv
Aparelho de ar condicionado tipo split HI- WALL cap. 18.000B;0;25;PERDEU; ;60000;2400;itensProposta_9a001992-66be-4c28-a375-75825528659c.csv
Agua SanitÃ¡ria 5Lt;4399321;24;VENCEU;GAL;152.4;6.35;itensProposta_9a543475-c557-496b-8ad5-7e7fe567a4c7.csv
ALCOOL 70% 5LT GEL ANTISSEPTICO XPRESS;4399322;48;VENCEU;GAL;2159.04;44.98;itensProposta_9a543475-c557-496b-8ad5-7e7fe567a4c7.csv
ALCOOL 70% LIQUIDO NEUTRO;4399323;144;VENCEU;LT;1044;7.25;itensProposta_9a543475-c557-496b-8ad5-7e7fe567a4c7.csv
BALDE 16LT GRADUADO PLASVALE REF:162;4399324;6;VENCEU;UND;106.5;17.75;itensProposta_9a543475-c557-496b-8ad5-7e7fe567a4c7.csv
CLORO 5LTS;4399325;12;VENCEU;GAL;112.32;9.36;itensProposta_9a543475-c557-496b-8ad5-7e7fe567a4c7.csv
COPO DESCARTAVEL P/ÃGUA 180ML TRANSLUCIDO C/ 2.500UN ABNIT/2;4399326;18;VENCEU;CX;1204.2;66.9;itensProposta_9a543475-c557-496b-8ad5-7e7fe567a4c7.csv
DESODORIZADOR ULTRA FRESH ERVA DOCE 400ML;4399327;25;VENCEU;UND;197.5;7.9;itensProposta_9a543475-c557-496b-8ad5-7e7fe567a4c7.csv
DETERGENTE 500ML;4399328;72;VENCEU;UND;128.88;1.79;itensProposta_9a543475-c557-496b-8ad5-7e7fe567a4c7.csv
ESPONJA DUPLA FACE ESFREBOM REF: 94106;4399329;40;VENCEU;UND;24;0.6;itensProposta_9a543475-c557-496b-8ad5-7e7fe567a4c7.csv
ESPONJA FIBRA VERDE (LIMPEZA PESADA) REF: 9506;4399330;50;VENCEU;UND;75;1.5;itensProposta_9a543475-c557-496b-8ad5-7e7fe567a4c7.csv
FLANELA 38 X 58 LARANJA REF: 1128;4399331;24;VENCEU;UND;55.44;2.31;itensProposta_9a543475-c557-496b-8ad5-7e7fe567a4c7.csv
FOSFORO C/200 PALITOS LONGOS;4399332;12;VENCEU;CX;34.92;2.91;itensProposta_9a543475-c557-496b-8ad5-7e7fe567a4c7.csv
LIMPA VIDROS 500 ML POLWAX;4399333;40;VENCEU;UND;196.4;4.91;itensProposta_9a543475-c557-496b-8ad5-7e7fe567a4c7.csv
LIMPADOR PERFUMADO POLWAX BRISA DAS FLORES 500ML;4399334;40;VENCEU;UND;211.6;5.29;itensProposta_9a543475-c557-496b-8ad5-7e7fe567a4c7.csv
LUVAS MULT USO FORRADA TAM: P M G 1a;4399335;12;VENCEU;PAR;35.28;2.94;itensProposta_9a543475-c557-496b-8ad5-7e7fe567a4c7.csv
MLD FLORAL LIMPADOR/DESINFETANTE 5 LTS;4399336;24;VENCEU;GAL;1292.4;53.85;itensProposta_9a543475-c557-496b-8ad5-7e7fe567a4c7.csv
PA PLASTICA JEITOSA REF: 9253C BETTANIN;4399337;4;VENCEU;UND;71.16;17.79;itensProposta_9a543475-c557-496b-8ad5-7e7fe567a4c7.csv
PALHETA P/ MISTURAR CAFÃ C/500 G REF:A16 PT/BR;4399338;12;VENCEU;PCT;130.8;10.9;itensProposta_9a543475-c557-496b-8ad5-7e7fe567a4c7.csv
PANO MULTIUSO PICOTADO VERDE 300MT X 30CM;4399339;4;VENCEU;RL;541.64;135.41;itensProposta_9a543475-c557-496b-8ad5-7e7fe567a4c7.csv
PAPEL HIGIÃNICO 64 ROLOS 30MTS;4399340;32;VENCEU;FRD;1213.12;37.91;itensProposta_9a543475-c557-496b-8ad5-7e7fe567a4c7.csv
PAPEL TOALHA 2D C/1.000 100%;4399341;72;VENCEU;PCT;626.4;8.7;itensProposta_9a543475-c557-496b-8ad5-7e7fe567a4c7.csv
Pedra SanitÃ¡ria;4399342;100;VENCEU;UND;125;1.25;itensProposta_9a543475-c557-496b-8ad5-7e7fe567a4c7.csv
PULVERIZADOR C/ GATILHO 750ML;4399343;12;VENCEU;UND;88.68;7.39;itensProposta_9a543475-c557-496b-8ad5-7e7fe567a4c7.csv
RODO PLASTICO 40CM C/ CABO MAD;4399344;6;VENCEU;UND;48.9;8.15;itensProposta_9a543475-c557-496b-8ad5-7e7fe567a4c7.csv
SABAO EM BARRA YPE GLICERINADO 5 X 200GR;4399345;10;VENCEU;PCT;67.3;6.73;itensProposta_9a543475-c557-496b-8ad5-7e7fe567a4c7.csv
SabÃ£o em pÃ³ 1kg;4399346;36;VENCEU;UND;199.8;5.55;itensProposta_9a543475-c557-496b-8ad5-7e7fe567a4c7.csv
SABAO LIQUIDO 5 LT;4399347;40;VENCEU;GAL;465.6;11.64;itensProposta_9a543475-c557-496b-8ad5-7e7fe567a4c7.csv
SABONETE 5 LTS;4399348;15;VENCEU;GAL;235.5;15.7;itensProposta_9a543475-c557-496b-8ad5-7e7fe567a4c7.csv
SACA DE ALGODAO ALVEJADA (G) 50 X 70 REF: 1069;4399349;25;VENCEU;GAL;108.75;4.35;itensProposta_9a543475-c557-496b-8ad5-7e7fe567a4c7.csv
SACO DE LIXO PRETO 100 LTS C/ 100UN X 0,10;4399350;10;VENCEU;PCT;378;37.8;itensProposta_9a543475-c557-496b-8ad5-7e7fe567a4c7.csv
SACO DE LIXO PRETO 50LTS C/ 100UN;4399351;10;VENCEU;PCT;106;10.6;itensProposta_9a543475-c557-496b-8ad5-7e7fe567a4c7.csv
SACO LIXO PRETO 30LT X 100UN 59 X 62 X 0,03;4399352;10;VENCEU;PCT;94.5;9.45;itensProposta_9a543475-c557-496b-8ad5-7e7fe567a4c7.csv
TOALHA DE LOUÃA XADREZ 43 X 70 REF:1263;4399353;35;VENCEU;UND;95.9;2.74;itensProposta_9a543475-c557-496b-8ad5-7e7fe567a4c7.csv
VAS.NYLON CONDOR V-35;4399354;12;VENCEU;UND;140.76;11.73;itensProposta_9a543475-c557-496b-8ad5-7e7fe567a4c7.csv
DETERGENTE/DESENGRAXANTE 5 LTS;4399355;24;VENCEU;GAL;3455.52;143.98;itensProposta_9a543475-c557-496b-8ad5-7e7fe567a4c7.csv
MacacÃ£o de seguranÃ§a;4443866;7200;VENCEU;UN;287640;39.95;itensProposta_a17d660e-0333-4a68-b6ac-6e981c12624b.csv
Ãculos de seguranÃ§a;4443867;200;VENCEU;UND;642;3.21;itensProposta_a17d660e-0333-4a68-b6ac-6e981c12624b.csv
PropÃ© para proteÃ§Ã£o de calÃ§ados;4443868;7200;VENCEU;UN;1800;0.25;itensProposta_a17d660e-0333-4a68-b6ac-6e981c12624b.csv
Protetor facial de seguranÃ§a;4443869;250;VENCEU;UND;7500;30;itensProposta_a17d660e-0333-4a68-b6ac-6e981c12624b.csv
GEOMETRIA.;4392955;70;PERDEU;SERV;3500;50;itensProposta_a27df26d-253a-45c4-a36e-59c5058e21b2.csv
BALANCEAMENTO;4392956;100;PERDEU;SV;2000;20;itensProposta_a27df26d-253a-45c4-a36e-59c5058e21b2.csv
CONSERTO DE PNEU;4392957;150;PERDEU;SERV;4500;30;itensProposta_a27df26d-253a-45c4-a36e-59c5058e21b2.csv
MONTAGEM;4392958;100;PERDEU;SV;2500;25;itensProposta_a27df26d-253a-45c4-a36e-59c5058e21b2.csv
CAMBAGEM;4392959;15;PERDEU;SV;975;65;itensProposta_a27df26d-253a-45c4-a36e-59c5058e21b2.csv
REMENDO QUENTE;4392960;20;PERDEU;SV;1000;50;itensProposta_a27df26d-253a-45c4-a36e-59c5058e21b2.csv
BICO (VÃLVULA);4392961;10;PERDEU;SV;100;10;itensProposta_a27df26d-253a-45c4-a36e-59c5058e21b2.csv
PropÃ© para proteÃ§Ã£o de calÃ§ados;4443868;7200;PERDEU;UN;2808;0.39;itensProposta_a2bd5cbf-430c-4cf4-921b-436c2d4850ae.csv
NUTRISON ENERGY MULTI FIBER 1,5 KCAL 1000 ml;4444053;365;VENCEU;FR.;12592.5;34.5;itensProposta_a40b4954-c593-4f4b-8e40-717af7012ba1.csv
Tubos em cobre Classe A;4443908;1;VENCEU;CNJ;208300;208300;itensProposta_a6b772f8-19fc-403f-a143-f36e43e595f8.csv
Central de vÃ¡cuo duplex;4443909;1;VENCEU;CNJ;58500;58500;itensProposta_a6b772f8-19fc-403f-a143-f36e43e595f8.csv
Central de ar comprimido medicinal;4443910;1;VENCEU;CNJ;9750;9750;itensProposta_a6b772f8-19fc-403f-a143-f36e43e595f8.csv
Central de gÃ¡s oxigÃªnio medicinal;4443911;1;VENCEU;CNJ;9750;9750;itensProposta_a6b772f8-19fc-403f-a143-f36e43e595f8.csv
FluxÃ´metro O2;4443912;118;VENCEU;UN;8348.5;70.75;itensProposta_a6b772f8-19fc-403f-a143-f36e43e595f8.csv
FluxÃ´metro ar;4443913;11;VENCEU;UN;836;76;itensProposta_a6b772f8-19fc-403f-a143-f36e43e595f8.csv
Regulador de posto de O2;4443914;11;VENCEU;UN;1814.34;164.94;itensProposta_a6b772f8-19fc-403f-a143-f36e43e595f8.csv
Regulador de Posto de Ar;4443915;11;VENCEU;UNI;1949.86;177.26;itensProposta_a6b772f8-19fc-403f-a143-f36e43e595f8.csv
Umidificador com fraco O2;4443916;118;VENCEU;UN;6618.62;56.09;itensProposta_a6b772f8-19fc-403f-a143-f36e43e595f8.csv
Umidificador com fraco ar;4443917;11;VENCEU;UN;616.66;56.06;itensProposta_a6b772f8-19fc-403f-a143-f36e43e595f8.csv
Vacuometro;4443918;11;VENCEU;UN;1531.2;139.2;itensProposta_a6b772f8-19fc-403f-a143-f36e43e595f8.csv
Tomada dupla para O2;4443919;70;VENCEU;UN;6608;94.4;itensProposta_a6b772f8-19fc-403f-a143-f36e43e595f8.csv
Regulador de cilindro O2 com fluxometro;4443920;3;VENCEU;UN;885;295;itensProposta_a6b772f8-19fc-403f-a143-f36e43e595f8.csv
Carrinho suporte torpedos;4443921;3;VENCEU;UN;2004;668;itensProposta_a6b772f8-19fc-403f-a143-f36e43e595f8.csv
Processo Seletivo;4390783;1;PERDEU;SV;220000;220000;itensProposta_a85a2007-4be2-47f4-9a73-e91951c7679c.csv
Cama Hospitalar, fabricada em ferro pintado, Tubo 1.1/4, T;4443904;70;DESCLASSIFICADO;UN;59500;850;itensProposta_a936a482-629c-47ae-a644-d2ed0aa416a1.csv
Cama Hospitalar, fabricada em ferro pintado, Tubo 1.1/4, T;4443905;50;DESCLASSIFICADO;UN;42500;850;itensProposta_a936a482-629c-47ae-a644-d2ed0aa416a1.csv
HIGIENIZAÃÃO PREDIAL nas U.B.S. nos Centros de Triagem;4443875;6;DESCLASSIFICADO;MES;1102183.2;183697.2;itensProposta_aae9b527-0e48-4e8e-8a04-4a1860e2d25c.csv
Cortina hosp. vinil liso com tela de 50 cm, cor azul;4443923;55.8;VENCEU;MET;10518.3;188.5;itensProposta_aed42694-b574-4e9d-aea0-dffe261a83dc.csv
Cortina hosp. vinil liso com tela de 30 cm, cor azul;4443924;21.6;VENCEU;MET;3758.4;174;itensProposta_aed42694-b574-4e9d-aea0-dffe261a83dc.csv
TRILHO DE ALUMINIO;4443925;64.5;VENCEU;M;4676.25;72.5;itensProposta_aed42694-b574-4e9d-aea0-dffe261a83dc.csv
Curvas;4443926;10;VENCEU;UN;725;72.5;itensProposta_aed42694-b574-4e9d-aea0-dffe261a83dc.csv
Tirantes;4443927;45;VENCEU;UN;1633.5;36.3;itensProposta_aed42694-b574-4e9d-aea0-dffe261a83dc.csv
MAO DE OBRA (INSTALAÃAO);4443928;1;VENCEU;UND;1975;1975;itensProposta_aed42694-b574-4e9d-aea0-dffe261a83dc.csv
Projetos de engenharia, ou complementares: estrutural, hidro;4393117;1;DESCLASSIFICADO;SV;10400;10400;itensProposta_b0975eac-b564-459b-820f-d08bb6353ea0.csv
RealizaÃ§Ã£o de Processo Seletivo Simplificado;4442956;1;DESCLASSIFICADO;UND;169036.11;169036.11;itensProposta_b0f39d9c-8732-4126-81b6-342bb6e92172.csv
Luva lÃ¡tex nÃ£o estÃ©ril p/ procedimento - tamanho P.;4443929;307;DESCLASSIFICADO;CX;17806;58;itensProposta_b3539261-630a-4ad9-b12c-1b8a66eda146.csv
Luva lÃ¡tex nÃ£o estÃ©ril p/ procedimento - tamanho M.;4443930;375;DESCLASSIFICADO;CX;21750;58;itensProposta_b3539261-630a-4ad9-b12c-1b8a66eda146.csv
Luva lÃ¡tex nÃ£o estÃ©ril p/ procedimento - tamanho G.;4443931;200;DESCLASSIFICADO;CX;11600;58;itensProposta_b3539261-630a-4ad9-b12c-1b8a66eda146.csv
ABRAÃADEIRA DE NYLON 3, 6MMX150MM BRANCA;4399356;200;DESCLASSIFICADO;UND;20;0.1;itensProposta_b3b869ac-da7c-4695-a4de-f4ceb11c4600.csv
ABRAÃADEIRA DE NYLON 3, 6MMX200MM BRANCA;4399357;200;DESCLASSIFICADO;UND;30;0.15;itensProposta_b3b869ac-da7c-4695-a4de-f4ceb11c4600.csv
BORRACHA SILICONE TRANSPARENTE 280G QUARTZOLIT;4399358;6;DESCLASSIFICADO;UND;93;15.5;itensProposta_b3b869ac-da7c-4695-a4de-f4ceb11c4600.csv
BUCHA PLASTICA P/ FIXAÃÃO DE PARAFUSO NÂº 6;4399359;1000;DESCLASSIFICADO;UND;80;0.08;itensProposta_b3b869ac-da7c-4695-a4de-f4ceb11c4600.csv
BUCHA PLASTICA P/ FIXAÃÃO DE PARAFUSO NÂº 8;4399360;500;DESCLASSIFICADO;UND;50;0.1;itensProposta_b3b869ac-da7c-4695-a4de-f4ceb11c4600.csv
CABO FLEXIVEL 1,5MM (AMARELO);4399361;200;DESCLASSIFICADO;M;270;1.35;itensProposta_b3b869ac-da7c-4695-a4de-f4ceb11c4600.csv
CABO FLEXIVEL 1,5MM (AZUL);4399362;200;DESCLASSIFICADO;M;270;1.35;itensProposta_b3b869ac-da7c-4695-a4de-f4ceb11c4600.csv
CABO FLEXIVEL 1,5MM (BRANCO);4399363;200;DESCLASSIFICADO;M;270;1.35;itensProposta_b3b869ac-da7c-4695-a4de-f4ceb11c4600.csv
CABO FLEXIVEL 1,5MM (CINZA);4399364;200;DESCLASSIFICADO;M;270;1.35;itensProposta_b3b869ac-da7c-4695-a4de-f4ceb11c4600.csv
CABO FLEXIVEL 1,5MM (MARROM);4399365;200;DESCLASSIFICADO;M;270;1.35;itensProposta_b3b869ac-da7c-4695-a4de-f4ceb11c4600.csv
CABO FLEXIVEL 1,5MM (PRETO);4399366;200;DESCLASSIFICADO;M;270;1.35;itensProposta_b3b869ac-da7c-4695-a4de-f4ceb11c4600.csv
CABO FLEXIVEL 1,5MM (VERDE);4399367;200;DESCLASSIFICADO;M;270;1.35;itensProposta_b3b869ac-da7c-4695-a4de-f4ceb11c4600.csv
CABO FLEXIVEL 1,5MM (VERMELHO);4399368;200;DESCLASSIFICADO;M;270;1.35;itensProposta_b3b869ac-da7c-4695-a4de-f4ceb11c4600.csv
CABO FLEXIVEL 1,5MM (AMARELO);4399369;300;DESCLASSIFICADO;M;660;2.2;itensProposta_b3b869ac-da7c-4695-a4de-f4ceb11c4600.csv
CABO FLEXIVEL 1,5MM (AZUL);4399370;400;DESCLASSIFICADO;M;880;2.2;itensProposta_b3b869ac-da7c-4695-a4de-f4ceb11c4600.csv
CABO FLEXIVEL 1,5MM (BRANCO);4399371;300;DESCLASSIFICADO;M;660;2.2;itensProposta_b3b869ac-da7c-4695-a4de-f4ceb11c4600.csv
CABO FLEXIVEL 1,5MM (PRETO);4399372;400;DESCLASSIFICADO;M;880;2.2;itensProposta_b3b869ac-da7c-4695-a4de-f4ceb11c4600.csv
CABO FLEXIVEL 1,5MM (VERDE);4399373;300;DESCLASSIFICADO;M;660;2.2;itensProposta_b3b869ac-da7c-4695-a4de-f4ceb11c4600.csv
CABO LAN 4 PARES P/ REDE CPU LOGICO;4399374;310;DESCLASSIFICADO;M;620;2;itensProposta_b3b869ac-da7c-4695-a4de-f4ceb11c4600.csv
CAL BRANCO PARA PINTURA 8KG;4399375;10;DESCLASSIFICADO;SC;95;9.5;itensProposta_b3b869ac-da7c-4695-a4de-f4ceb11c4600.csv
cone de sinalizaÃ§Ã£o amarelo/preto 75cm;4399376;2;DESCLASSIFICADO;UND;64;32;itensProposta_b3b869ac-da7c-4695-a4de-f4ceb11c4600.csv
CONECTOR PARA CABO LAN RJ-45 8P8C REF: 3681;4399377;200;DESCLASSIFICADO;UND;130;0.65;itensProposta_b3b869ac-da7c-4695-a4de-f4ceb11c4600.csv
CORRENTE PVC 8MM INTERCALADO PRETO/AMARELO;4399378;100;DESCLASSIFICADO;M;700;7;itensProposta_b3b869ac-da7c-4695-a4de-f4ceb11c4600.csv
DESENTUPIDOR LIQUIDO 1LT;4399379;6;DESCLASSIFICADO;LT;234;39;itensProposta_b3b869ac-da7c-4695-a4de-f4ceb11c4600.csv
DISJUNTOR MONO SHB1-CO 20A - BRANCO;4399380;6;DESCLASSIFICADO;UND;54;9;itensProposta_b3b869ac-da7c-4695-a4de-f4ceb11c4600.csv
DISJUNTOR MONO SHB1-CO 25A - BRANCO;4399381;6;DESCLASSIFICADO;UND;54;9;itensProposta_b3b869ac-da7c-4695-a4de-f4ceb11c4600.csv
DISJUNTOR MONO SHB1-CO 32A - BRANCO;4399382;6;DESCLASSIFICADO;UND;54;9;itensProposta_b3b869ac-da7c-4695-a4de-f4ceb11c4600.csv
eletroduto corrugado amarela 25mm 3/4 (50mt);4399383;50;DESCLASSIFICADO;M;97.5;1.95;itensProposta_b3b869ac-da7c-4695-a4de-f4ceb11c4600.csv
ENGATE FLEXIVEL 40CM 1/2 PLASTICO;4399384;6;DESCLASSIFICADO;UND;24;4;itensProposta_b3b869ac-da7c-4695-a4de-f4ceb11c4600.csv
engate flexivel 60cm 1/2 plastico;4399385;6;DESCLASSIFICADO;UND;30;5;itensProposta_b3b869ac-da7c-4695-a4de-f4ceb11c4600.csv
Esmalte ab extra 3,6lt;4399386;3;DESCLASSIFICADO;GAL;300;100;itensProposta_b3b869ac-da7c-4695-a4de-f4ceb11c4600.csv
FECHADURA 1601/09 55MM ESPELHO INOX EXTERNA;4399387;6;DESCLASSIFICADO;UND;630;105;itensProposta_b3b869ac-da7c-4695-a4de-f4ceb11c4600.csv
FECHADURA CILINDRICA P/ DIVISORIA BRANCO;4399388;6;DESCLASSIFICADO;UND;360;60;itensProposta_b3b869ac-da7c-4695-a4de-f4ceb11c4600.csv
FILTRO DE LINHA CONJUTO DE 5 TOMADAS PRETA;4399389;4;DESCLASSIFICADO;UND;120;30;itensProposta_b3b869ac-da7c-4695-a4de-f4ceb11c4600.csv
Fita dupla face 19mm transparente (20mts);4399390;40;DESCLASSIFICADO;M;260;6.5;itensProposta_b3b869ac-da7c-4695-a4de-f4ceb11c4600.csv
FITA DUREX TRANSPARENTE 45MM X 45MTS LARGA;4399391;6;DESCLASSIFICADO;RL;24;4;itensProposta_b3b869ac-da7c-4695-a4de-f4ceb11c4600.csv
FITA ISOLANTE ANTI-CHAMA PRETA 19MMX20MT - 3M;4399392;10;DESCLASSIFICADO;UND;70;7;itensProposta_b3b869ac-da7c-4695-a4de-f4ceb11c4600.csv
FITA KREPP 50MT X 25MM;4399393;12;DESCLASSIFICADO;RL;78;6.5;itensProposta_b3b869ac-da7c-4695-a4de-f4ceb11c4600.csv
Fita krepp 50mt x 50mm;4399394;12;DESCLASSIFICADO;UND;114;9.5;itensProposta_b3b869ac-da7c-4695-a4de-f4ceb11c4600.csv
FITA PRA DEMARCAÃÃO AMARELA/PRETA 70X200MT;4399395;6;DESCLASSIFICADO;UND;81;13.5;itensProposta_b3b869ac-da7c-4695-a4de-f4ceb11c4600.csv
GLIFOSATO 1000ML PRONTO USO MADEMATO;4399396;6;DESCLASSIFICADO;UND;123;20.5;itensProposta_b3b869ac-da7c-4695-a4de-f4ceb11c4600.csv
ILUMI - 2 TECLAS SIMPLES 6A 250C-STYLUS;4399397;12;DESCLASSIFICADO;UND;108;9;itensProposta_b3b869ac-da7c-4695-a4de-f4ceb11c4600.csv
ILUMI - TOMADA 2P+T 10A 250V-STYLUS;4399398;25;DESCLASSIFICADO;UND;237.5;9.5;itensProposta_b3b869ac-da7c-4695-a4de-f4ceb11c4600.csv
ILUMI - TOMADA 2P+T 20A 250V-STYLUS;4399399;25;DESCLASSIFICADO;UND;250;10;itensProposta_b3b869ac-da7c-4695-a4de-f4ceb11c4600.csv
ILUMI - TOMADA DUPLA 2P+T 10A 250V-STYLUS;4399400;12;DESCLASSIFICADO;UND;126;10.5;itensProposta_b3b869ac-da7c-4695-a4de-f4ceb11c4600.csv
INPOL BR - ABRAÃADEIRA PVC FIXA TUBO CLICK 3/4;4399401;50;DESCLASSIFICADO;UND;45;0.9;itensProposta_b3b869ac-da7c-4695-a4de-f4ceb11c4600.csv
INPOL BR - CAIXA CONDULETE PVC BR (1/2-3/4) 4X2;4399402;12;DESCLASSIFICADO;UND;48;4;itensProposta_b3b869ac-da7c-4695-a4de-f4ceb11c4600.csv
INPOL BR - JOELHO PVC BR C/ JANELA 3/4 SOLDAVEL;4399403;12;DESCLASSIFICADO;UND;48;4;itensProposta_b3b869ac-da7c-4695-a4de-f4ceb11c4600.csv
INPOL BR - TUBO PVC BRANCO 3/4 SOLDAVEL 3MT;4399404;6;DESCLASSIFICADO;BR;90;15;itensProposta_b3b869ac-da7c-4695-a4de-f4ceb11c4600.csv
Jimo cupim aerosol 400ml;4399405;6;DESCLASSIFICADO;LAT;156;26;itensProposta_b3b869ac-da7c-4695-a4de-f4ceb11c4600.csv
