id;descricao;unidadeMedida;quantidade;valorUnitario;valorTotal;origem_arquivo
4542980;conjunto tÃ©cnil;PÃA;2;184;368.0;itens_cebca562-f002-4c71-8573-4a9f6baa112b.csv
4542981;Plataforma operacional;PÃA;2;506;1012.0;itens_cebca562-f002-4c71-8573-4a9f6baa112b.csv
4542982;GRAMPO;PÃA;8;138;1104.0;itens_cebca562-f002-4c71-8573-4a9f6baa112b.csv
4542983;serviÃ§o de mÃ£o de obra. com solda. mecÃ¢nico e outros.;SV;1;4508;4508.0;itens_cebca562-f002-4c71-8573-4a9f6baa112b.csv
4543712;ServiÃ§o de manutenÃ§Ã£o preventiva e corretiva na Central Tele;MES;12;2050;24600.0;itens_d0380d4f-9bbe-4831-86e6-def6d908587e.csv
4425091;SALGADO FRITO TIPO RISOLES DE PRESUNTO E QUEIJO.;CTO;95;63.5;6032.5;itens_d0d0b360-65dc-4546-8b4d-f8abc8246cfa.csv
4425092;SALGADO FRITO TIPO RISOLES DE CARNE;CENT;120;63.5;7620.0;itens_d0d0b360-65dc-4546-8b4d-f8abc8246cfa.csv
4425093;SALGADO FRITO TIPO BOLINHA DE QUEIJO;CENT;70;63;4410.0;itens_d0d0b360-65dc-4546-8b4d-f8abc8246cfa.csv
4425094;SALGADO FRITO TIPO COXINHA DE FRANGO;CENT;135;63.5;8572.5;itens_d0d0b360-65dc-4546-8b4d-f8abc8246cfa.csv
4425095;SALGADO FRITO TIPO PASTEL DE CARNE;CENT;135;72.9;9841.5;itens_d0d0b360-65dc-4546-8b4d-f8abc8246cfa.csv
4425096;SALGADO FRITO TIPO ENRROLADINHO DE SALSICHA;CENT;80;63;5040.0;itens_d0d0b360-65dc-4546-8b4d-f8abc8246cfa.csv
4425097;SALGADO FRITO TIPO PASTEL DE QUEIJO;CENT;80;67.5;5400.0;itens_d0d0b360-65dc-4546-8b4d-f8abc8246cfa.csv
4425098;SALGADO ASSADO TIPO ESFIHA DE CARNE;CENT;40;72.5;2900.0;itens_d0d0b360-65dc-4546-8b4d-f8abc8246cfa.csv
4425099;SALGADO ASSADO TIPO ESFIHA DE FRANGO;CENT;40;72.5;2900.0;itens_d0d0b360-65dc-4546-8b4d-f8abc8246cfa.csv
4425100;PÃO DE QUEIJO ASSADO;CENT;40;72.8;2912.0;itens_d0d0b360-65dc-4546-8b4d-f8abc8246cfa.csv
4425101;SALGADO ASSADO TIPO EMPADA DE FRANGO;CENT;120;63;7560.0;itens_d0d0b360-65dc-4546-8b4d-f8abc8246cfa.csv
4425102;SALGADO ASSADO FOLHEADO PALMITO;CENT;40;63;2520.0;itens_d0d0b360-65dc-4546-8b4d-f8abc8246cfa.csv
4425103;SALGADO ASSADO FOLHEADO DE BANANA COM CANELA;CENT;40;63;2520.0;itens_d0d0b360-65dc-4546-8b4d-f8abc8246cfa.csv
4425104;SALGADO ASSADO FOLHEADO DE PRESUNTO E QUEIJO;CENT;70;63;4410.0;itens_d0d0b360-65dc-4546-8b4d-f8abc8246cfa.csv
4425105;MINI LANCHES 0.50g EM MINI PÃO DE LEITE;UND;60;2.75;165.0;itens_d0d0b360-65dc-4546-8b4d-f8abc8246cfa.csv
4425106;LANCHE NATURAL. SANDUICHE DE PÃO FRANCÃS;UNI;500;3.39;1695.0;itens_d0d0b360-65dc-4546-8b4d-f8abc8246cfa.csv
4425107;BOLO RECHEADO;KG;40;37.8;1512.0;itens_d0d0b360-65dc-4546-8b4d-f8abc8246cfa.csv
4425108;BOLO SIMPLES;KG;50;22;1100.0;itens_d0d0b360-65dc-4546-8b4d-f8abc8246cfa.csv
4425109;BOLO BRANCO;KG;50;24.9;1245.0;itens_d0d0b360-65dc-4546-8b4d-f8abc8246cfa.csv
4425110;BOLO BRIGADEIRO;KG;30;26.9;807.0;itens_d0d0b360-65dc-4546-8b4d-f8abc8246cfa.csv
4425111;DOCE BEIJINHO DE CÃCO;CENT;30;70.5;2115.0;itens_d0d0b360-65dc-4546-8b4d-f8abc8246cfa.csv
4425112;DOCE BRIGADEIRO;CENT;30;70.5;2115.0;itens_d0d0b360-65dc-4546-8b4d-f8abc8246cfa.csv
4425113;DOCE CAJUZINHO;CENT;30;70.5;2115.0;itens_d0d0b360-65dc-4546-8b4d-f8abc8246cfa.csv
4425114;GARRAFA DE CAFÃ;UNI;30;10;300.0;itens_d0d0b360-65dc-4546-8b4d-f8abc8246cfa.csv
4425115;PRATO DESCARTÃVEL 15 cm;PCT;1000;2.89;2890.0;itens_d0d0b360-65dc-4546-8b4d-f8abc8246cfa.csv
4425116;Garfo DescartÃ¡vel 16cm;UN;200;1.9;380.0;itens_d0d0b360-65dc-4546-8b4d-f8abc8246cfa.csv
4425117;FACA DESCARTAVEL;PCT;200;4.78;956.0;itens_d0d0b360-65dc-4546-8b4d-f8abc8246cfa.csv
4425118;GUARDANAPO;PCT;1000;1.23;1230.0;itens_d0d0b360-65dc-4546-8b4d-f8abc8246cfa.csv
4543014;OBRA: AmpliaÃ§Ã£o de 256.41mÂ² do prÃ©dio da E.M.E.I.E.F. JOSÃ G;SV;1;249000;249000.0;itens_d11544d3-0501-42d8-be51-4423d408bcc0.csv
4544602;SERVIÃOS DE DESINSETIZAÃÃO;SERV;15;166.015;2490.22;itens_d1907a35-a931-4f99-9dd1-0fa422cf5a09.csv
4544603;SERVIÃOS DE DESRATIZAÃÃO;SV;15;140.6516;2109.77;itens_d1907a35-a931-4f99-9dd1-0fa422cf5a09.csv
4543043;TRAVA;UND;4;4.15;16.6;itens_d261492d-423a-4d3b-823e-b132963b72f1.csv
4543044;RETENTOR;UND;2;23.7;47.4;itens_d261492d-423a-4d3b-823e-b132963b72f1.csv
4543045;Engrenagem 18Z;UND;1;315.3;315.3;itens_d261492d-423a-4d3b-823e-b132963b72f1.csv
4543046;Eixo roda traseira 10 furos;UND;1;3650;3650.0;itens_d261492d-423a-4d3b-823e-b132963b72f1.csv
4543047;PARAFUSO DE RODA;UND;10;20.5;205.0;itens_d261492d-423a-4d3b-823e-b132963b72f1.csv
4543048;retentor roda K7;UND;1;213.5;213.5;itens_d261492d-423a-4d3b-823e-b132963b72f1.csv
4543049;retentor roda K7;UND;4;213.5;854.0;itens_d261492d-423a-4d3b-823e-b132963b72f1.csv
4543050;PLACA;UND;1;35;35.0;itens_d261492d-423a-4d3b-823e-b132963b72f1.csv
4543051;ANEL DE VEDAÃÃO;UND;4;31.3;125.2;itens_d261492d-423a-4d3b-823e-b132963b72f1.csv
4543052;ANEL DE VEDAÃÃO;UND;4;43.5;174.0;itens_d261492d-423a-4d3b-823e-b132963b72f1.csv
4543053;ANEL TRAVA;UND;12;0.9;10.8;itens_d261492d-423a-4d3b-823e-b132963b72f1.csv
4543054;Engrenagem 42Z;UND;1;1678.2;1678.2;itens_d261492d-423a-4d3b-823e-b132963b72f1.csv
4543055;Disco freio Paper 4.50mm;UND;20;137;2740.0;itens_d261492d-423a-4d3b-823e-b132963b72f1.csv
4543056;Suporte roda motriz;UND;1;1690.7;1690.7;itens_d261492d-423a-4d3b-823e-b132963b72f1.csv
4543057;ANEL;UND;4;45.4;181.6;itens_d261492d-423a-4d3b-823e-b132963b72f1.csv
4543058;Placa de trava;UND;8;3.9;31.2;itens_d261492d-423a-4d3b-823e-b132963b72f1.csv
4543059;ROLAMENTO;UND;4;317.3;1269.2;itens_d261492d-423a-4d3b-823e-b132963b72f1.csv
4543060;ROLAMENTO;UND;4;345.5;1382.0;itens_d261492d-423a-4d3b-823e-b132963b72f1.csv
4543061;porca do pinhÃ£o;UND;1;228.5;228.5;itens_d261492d-423a-4d3b-823e-b132963b72f1.csv
4543062;RETENTOR DO PINHAO;UND;1;23.5;23.5;itens_d261492d-423a-4d3b-823e-b132963b72f1.csv
4543063;ROLAMENTO;UND;1;286;286.0;itens_d261492d-423a-4d3b-823e-b132963b72f1.csv
4543064;calÃ§o de ajuste;UND;1;438.5;438.5;itens_d261492d-423a-4d3b-823e-b132963b72f1.csv
4543065;ROLAMENTO;UND;3;586.5;1759.5;itens_d261492d-423a-4d3b-823e-b132963b72f1.csv
4543066;ROLAMENTO;UND;1;1720.2;1720.2;itens_d261492d-423a-4d3b-823e-b132963b72f1.csv
4543067;Arruela com trava;UND;1;295;295.0;itens_d261492d-423a-4d3b-823e-b132963b72f1.csv
4543068;ENGRENAGEM SATELITE;UND;1;1225.5;1225.5;itens_d261492d-423a-4d3b-823e-b132963b72f1.csv
4543069;cruzeta diferencial inferior traseiro;UND;1;1090.5;1090.5;itens_d261492d-423a-4d3b-823e-b132963b72f1.csv
4543070;ENGRENAGEM;UND;1;1365.5;1365.5;itens_d261492d-423a-4d3b-823e-b132963b72f1.csv
4543071;ARRUELA;UND;1;83.5;83.5;itens_d261492d-423a-4d3b-823e-b132963b72f1.csv
4543072;Engrenagem planet. DE;UND;4;653.5;2614.0;itens_d261492d-423a-4d3b-823e-b132963b72f1.csv
4543073;ARRUELA;UND;4;29.5;118.0;itens_d261492d-423a-4d3b-823e-b132963b72f1.csv
4543074;Disco de aÃ§o 3.50mm;UND;7;1321.5;9250.5;itens_d261492d-423a-4d3b-823e-b132963b72f1.csv
4543075;Disco sinterizado;UND;6;626.5;3759.0;itens_d261492d-423a-4d3b-823e-b132963b72f1.csv
4543076;PISTAO;UND;1;6864;6864.0;itens_d261492d-423a-4d3b-823e-b132963b72f1.csv
4543077;ROLAMENTO;UND;1;842;842.0;itens_d261492d-423a-4d3b-823e-b132963b72f1.csv
4543078;ANEL;UND;2;1.15;2.3;itens_d261492d-423a-4d3b-823e-b132963b72f1.csv
4543079;MOLA;UND;1;1053.5;1053.5;itens_d261492d-423a-4d3b-823e-b132963b72f1.csv
4543080;Bucha diferencial;UND;1;107;107.0;itens_d261492d-423a-4d3b-823e-b132963b72f1.csv
4543081;ROLAMENTO;UND;1;210.3;210.3;itens_d261492d-423a-4d3b-823e-b132963b72f1.csv
4543082;ARRUELA PLANA;UND;1;64.4;64.4;itens_d261492d-423a-4d3b-823e-b132963b72f1.csv
4543083;PistÃ£o diferencial traseiro;UND;1;1578;1578.0;itens_d261492d-423a-4d3b-823e-b132963b72f1.csv
4543084;ANEL;UND;2;24;48.0;itens_d261492d-423a-4d3b-823e-b132963b72f1.csv
4543085;TAMPA;UND;1;926.2;926.2;itens_d261492d-423a-4d3b-823e-b132963b72f1.csv
4543086;ANEL;UND;1;26.5;26.5;itens_d261492d-423a-4d3b-823e-b132963b72f1.csv
4543087;junta de cortiÃ§a;UND;4;17.8;71.2;itens_d261492d-423a-4d3b-823e-b132963b72f1.csv
4543088;junta de cortiÃ§a;UND;8;10.5;84.0;itens_d261492d-423a-4d3b-823e-b132963b72f1.csv
4543089;RESPIRO;UND;2;16.5;33.0;itens_d261492d-423a-4d3b-823e-b132963b72f1.csv
4543091;junta de cortiÃ§a;UND;2;22.3;44.6;itens_d261492d-423a-4d3b-823e-b132963b72f1.csv
4543092;retentor tandem;UND;4;69.5;278.0;itens_d261492d-423a-4d3b-823e-b132963b72f1.csv
4543093;bucha celeron semi-acabada;UND;2;155.5;311.0;itens_d261492d-423a-4d3b-823e-b132963b72f1.csv
4543094;Anel oring;UND;8;20.6;164.8;itens_d261492d-423a-4d3b-823e-b132963b72f1.csv
4543095;arruela celeron 30mm;UND;4;120.3;481.2;itens_d261492d-423a-4d3b-823e-b132963b72f1.csv
4543096;CALCO;UND;5;28.5;142.5;itens_d261492d-423a-4d3b-823e-b132963b72f1.csv
4543097;CALCO;UND;5;2.6;13.0;itens_d261492d-423a-4d3b-823e-b132963b72f1.csv
4543098;arruela de celeron;UND;4;121.5;486.0;itens_d261492d-423a-4d3b-823e-b132963b72f1.csv
4543099;Filtro de Ar Interno;UND;1;46.5;46.5;itens_d261492d-423a-4d3b-823e-b132963b72f1.csv
4543100;Filtro de Ar Externo;UND;1;159.5;159.5;itens_d261492d-423a-4d3b-823e-b132963b72f1.csv
4543101;OLEO LUBRIFICANTE;UND;1;93.5;93.5;itens_d261492d-423a-4d3b-823e-b132963b72f1.csv
4543102;filtro de Ã¡gua anti-corrosivo;UND;1;119;119.0;itens_d261492d-423a-4d3b-823e-b132963b72f1.csv
4543103;filtro secundÃ¡rio diesel;UND;1;34.8;34.8;itens_d261492d-423a-4d3b-823e-b132963b72f1.csv
4543104;filtro primÃ¡rio diesel;UND;1;63.9;63.9;itens_d261492d-423a-4d3b-823e-b132963b72f1.csv
4543105;FILTRO TRANSMISSAO;UND;1;478;478.0;itens_d261492d-423a-4d3b-823e-b132963b72f1.csv
4543106;filtro hidrÃ¡ulico do tanque;UND;1;43;43.0;itens_d261492d-423a-4d3b-823e-b132963b72f1.csv
4543107;filtro do ar condicionado;UND;1;188;188.0;itens_d261492d-423a-4d3b-823e-b132963b72f1.csv
4543108;TUBO;UND;1;540;540.0;itens_d261492d-423a-4d3b-823e-b132963b72f1.csv
4543109;MANGUEIRA;UND;2;65.5;131.0;itens_d261492d-423a-4d3b-823e-b132963b72f1.csv
4543110;TUBO;UND;1;435;435.0;itens_d261492d-423a-4d3b-823e-b132963b72f1.csv
4543111;mangueira b.p.borr.v;UND;1;61;61.0;itens_d261492d-423a-4d3b-823e-b132963b72f1.csv
4543112;ABRAÃADEIRA;UND;6;2.8;16.8;itens_d261492d-423a-4d3b-823e-b132963b72f1.csv
4543113;ABRAÃADEIRA;UND;18;2.6;46.8;itens_d261492d-423a-4d3b-823e-b132963b72f1.csv
4543114;MANGUEIRA;UND;1;136;136.0;itens_d261492d-423a-4d3b-823e-b132963b72f1.csv
4543115;TUBO;UND;1;409;409.0;itens_d261492d-423a-4d3b-823e-b132963b72f1.csv
4543116;MANGUEIRA;UND;2;52;104.0;itens_d261492d-423a-4d3b-823e-b132963b72f1.csv
4543117;ABRAÃADEIRA;UND;6;2.5;15.0;itens_d261492d-423a-4d3b-823e-b132963b72f1.csv
4543118;MANGUEIRA;UND;2;58;116.0;itens_d261492d-423a-4d3b-823e-b132963b72f1.csv
4543119;TUBO;UND;1;274;274.0;itens_d261492d-423a-4d3b-823e-b132963b72f1.csv
4543120;tubo refrigeraÃ§Ã£o;UND;1;625;625.0;itens_d261492d-423a-4d3b-823e-b132963b72f1.csv
4543121;ABRAÃADEIRA;UND;4;4;16.0;itens_d261492d-423a-4d3b-823e-b132963b72f1.csv
4543122;MANGUEIRA;UND;1;196.5;196.5;itens_d261492d-423a-4d3b-823e-b132963b72f1.csv
4543123;MANGUEIRA;UND;1;81;81.0;itens_d261492d-423a-4d3b-823e-b132963b72f1.csv
4543124;ABRAÃADEIRA;UND;8;1.5;12.0;itens_d261492d-423a-4d3b-823e-b132963b72f1.csv
4543125;MANGUEIRA;UND;1;237;237.0;itens_d261492d-423a-4d3b-823e-b132963b72f1.csv
4543126;MANGUEIRA;UND;1;38;38.0;itens_d261492d-423a-4d3b-823e-b132963b72f1.csv
4543127;ABRAÃADEIRA;UND;8;3.2;25.6;itens_d261492d-423a-4d3b-823e-b132963b72f1.csv
4543128;MANGUEIRA;UND;1;90;90.0;itens_d261492d-423a-4d3b-823e-b132963b72f1.csv
4543129;MANGUEIRA;UND;1;816;816.0;itens_d261492d-423a-4d3b-823e-b132963b72f1.csv
4543130;ABRAÃADEIRA;UND;8;326.5;2612.0;itens_d261492d-423a-4d3b-823e-b132963b72f1.csv
4543131;MANGUEIRA;UND;1;294;294.0;itens_d261492d-423a-4d3b-823e-b132963b72f1.csv
4543132;MANGUEIRA;UND;1;1140;1140.0;itens_d261492d-423a-4d3b-823e-b132963b72f1.csv
4543133;MANGUEIRA;UND;1;33.5;33.5;itens_d261492d-423a-4d3b-823e-b132963b72f1.csv
4543134;ABRAÃADEIRA;UND;1;4;4.0;itens_d261492d-423a-4d3b-823e-b132963b72f1.csv
4543135;ABRAÃADEIRA;UND;1;2.5;2.5;itens_d261492d-423a-4d3b-823e-b132963b72f1.csv
4543136;BOMBA DAGUA;UND;1;205;205.0;itens_d261492d-423a-4d3b-823e-b132963b72f1.csv
4543137;ANEL;UND;1;1.5;1.5;itens_d261492d-423a-4d3b-823e-b132963b72f1.csv
4543138;CORREIA DO VENTILADOR;UND;1;8;8.0;itens_d261492d-423a-4d3b-823e-b132963b72f1.csv
4543139;MANGUEIRA;UND;1;154;154.0;itens_d261492d-423a-4d3b-823e-b132963b72f1.csv
4543140;MANGUEIRA;UND;1;184;184.0;itens_d261492d-423a-4d3b-823e-b132963b72f1.csv
4543141;ABRAÃADEIRA;UND;3;4.5;13.5;itens_d261492d-423a-4d3b-823e-b132963b72f1.csv
4543142;ABRAÃADEIRA;UND;1;4.5;4.5;itens_d261492d-423a-4d3b-823e-b132963b72f1.csv
4543143;terminal esfÃ©rico;UND;3;11;33.0;itens_d261492d-423a-4d3b-823e-b132963b72f1.csv
4543144;RETENTOR;UND;2;70;140.0;itens_d261492d-423a-4d3b-823e-b132963b72f1.csv
4543145;RETENTOR;UND;2;7.5;15.0;itens_d261492d-423a-4d3b-823e-b132963b72f1.csv
4543146;ANEL;UND;2;1.2;2.4;itens_d261492d-423a-4d3b-823e-b132963b72f1.csv
4543147;FLANGE;UND;1;589;589.0;itens_d261492d-423a-4d3b-823e-b132963b72f1.csv
4543148;flange freio estacio;UND;1;7000;7000.0;itens_d261492d-423a-4d3b-823e-b132963b72f1.csv
4543149;INTERRUPTOR DO FREIO;UND;2;103;206.0;itens_d261492d-423a-4d3b-823e-b132963b72f1.csv
4543150;CRUZETA;UND;1;225;225.0;itens_d261492d-423a-4d3b-823e-b132963b72f1.csv
4543151;RESPIRO;UND;2;69;138.0;itens_d261492d-423a-4d3b-823e-b132963b72f1.csv
4543152;PASTILHA DE FREIO;UND;2;102;204.0;itens_d261492d-423a-4d3b-823e-b132963b72f1.csv
4543153;mola de aÃ§o do freio;UND;1;3;3.0;itens_d261492d-423a-4d3b-823e-b132963b72f1.csv
4543154;conjunto pedal do freio;UND;1;16900;16900.0;itens_d261492d-423a-4d3b-823e-b132963b72f1.csv
4543155;pressostato de freio;UND;1;1150;1150.0;itens_d261492d-423a-4d3b-823e-b132963b72f1.csv
4543156;INTERRUPTOR;UND;1;900;900.0;itens_d261492d-423a-4d3b-823e-b132963b72f1.csv
4543157;MANGUEIRA;UND;1;1030.5;1030.5;itens_d261492d-423a-4d3b-823e-b132963b72f1.csv
4543158;ABRAÃADEIRA;UND;2;131;262.0;itens_d261492d-423a-4d3b-823e-b132963b72f1.csv
4543159;ANEL;UND;2;4;8.0;itens_d261492d-423a-4d3b-823e-b132963b72f1.csv
4543160;ANEL;UND;1;3;3.0;itens_d261492d-423a-4d3b-823e-b132963b72f1.csv
4543161;ANEL;UND;1;2.5;2.5;itens_d261492d-423a-4d3b-823e-b132963b72f1.csv
4543162;ANEL;UND;1;0.5;0.5;itens_d261492d-423a-4d3b-823e-b132963b72f1.csv
4543163;ANEL;UND;1;1;1.0;itens_d261492d-423a-4d3b-823e-b132963b72f1.csv
4543164;ANEL;UND;2;1;2.0;itens_d261492d-423a-4d3b-823e-b132963b72f1.csv
4543165;ABRAÃADEIRA;UND;4;285;1140.0;itens_d261492d-423a-4d3b-823e-b132963b72f1.csv
4543166;MANGUEIRA;UND;1;38;38.0;itens_d261492d-423a-4d3b-823e-b132963b72f1.csv
4543167;Junta de amianto;UND;1;82;82.0;itens_d261492d-423a-4d3b-823e-b132963b72f1.csv
4543168;MANGUEIRA;UND;1;148;148.0;itens_d261492d-423a-4d3b-823e-b132963b72f1.csv
4543169;anel do eixo;UND;5;0.5;2.5;itens_d261492d-423a-4d3b-823e-b132963b72f1.csv
4543170;anel back up;UND;8;1.5;12.0;itens_d261492d-423a-4d3b-823e-b132963b72f1.csv
4543171;coxim borracha p/ tam. Lat;UND;4;5.5;22.0;itens_d261492d-423a-4d3b-823e-b132963b72f1.csv
4543172;mangueira ap. borr. Vu;UND;1;63;63.0;itens_d261492d-423a-4d3b-823e-b132963b72f1.csv
4543173;abraÃ§adeira aÃ§o ace.;UND;4;0.5;2.0;itens_d261492d-423a-4d3b-823e-b132963b72f1.csv
4543174;cj. Condensador;UND;1;2900;2900.0;itens_d261492d-423a-4d3b-823e-b132963b72f1.csv
4543175;CORREIA DO VENTILADOR;UND;1;24;24.0;itens_d261492d-423a-4d3b-823e-b132963b72f1.csv
4543176;conj. Assento vinil;UND;1;4100;4100.0;itens_d261492d-423a-4d3b-823e-b132963b72f1.csv
4543177;SILENCIOSO;UND;1;672;672.0;itens_d261492d-423a-4d3b-823e-b132963b72f1.csv
4543178;ABRAÃADEIRA;UND;1;16;16.0;itens_d261492d-423a-4d3b-823e-b132963b72f1.csv
4543179;anel o;UND;3;0.15;0.45;itens_d261492d-423a-4d3b-823e-b132963b72f1.csv
4543180;anel o;UND;1;250;250.0;itens_d261492d-423a-4d3b-823e-b132963b72f1.csv
4543181;JUNTA;UND;1;2;2.0;itens_d261492d-423a-4d3b-823e-b132963b72f1.csv
4543182;ANEL;UND;1;1.7;1.7;itens_d261492d-423a-4d3b-823e-b132963b72f1.csv
4543183;CALCO;UND;2;1.7;3.4;itens_d261492d-423a-4d3b-823e-b132963b72f1.csv
4543184;CALCO;UND;2;1;2.0;itens_d261492d-423a-4d3b-823e-b132963b72f1.csv
4543185;CALCO;UND;3;1.25;3.75;itens_d261492d-423a-4d3b-823e-b132963b72f1.csv
4543186;arruela de celeron;UND;1;13;13.0;itens_d261492d-423a-4d3b-823e-b132963b72f1.csv
4543187;ANEL;UND;1;58;58.0;itens_d261492d-423a-4d3b-823e-b132963b72f1.csv
4543188;arruela de celeron;UND;2;13.5;27.0;itens_d261492d-423a-4d3b-823e-b132963b72f1.csv
4543189;coroa de aÃ§o;UND;1;2240;2240.0;itens_d261492d-423a-4d3b-823e-b132963b72f1.csv
4543190;RETENTOR;UND;1;20.5;20.5;itens_d261492d-423a-4d3b-823e-b132963b72f1.csv
4543191;PINHAO.;UND;1;1175;1175.0;itens_d261492d-423a-4d3b-823e-b132963b72f1.csv
4543192;BUCHA DE BRONZE;UND;1;100;100.0;itens_d261492d-423a-4d3b-823e-b132963b72f1.csv
4543193;bucha de celeron;UND;1;28;28.0;itens_d261492d-423a-4d3b-823e-b132963b72f1.csv
4543194;rolamento roletes co;UND;2;498;996.0;itens_d261492d-423a-4d3b-823e-b132963b72f1.csv
4543195;CALCO;UND;3;2.6;7.8;itens_d261492d-423a-4d3b-823e-b132963b72f1.csv
4543196;CALCO;UND;3;2;6.0;itens_d261492d-423a-4d3b-823e-b132963b72f1.csv
4543197;CALCO;UND;3;2.1;6.3;itens_d261492d-423a-4d3b-823e-b132963b72f1.csv
4543198;ANEL;UND;1;2.4;2.4;itens_d261492d-423a-4d3b-823e-b132963b72f1.csv
4543199;MAO DE OBRA;SV;1;27900;27900.0;itens_d261492d-423a-4d3b-823e-b132963b72f1.csv
4543200;OLEO 15W40;L;3;352;1056.0;itens_d261492d-423a-4d3b-823e-b132963b72f1.csv
4543201;AGRIFLU;UND;2;274;548.0;itens_d261492d-423a-4d3b-823e-b132963b72f1.csv
4543202;ambar mastertrans;UND;7;453;3171.0;itens_d261492d-423a-4d3b-823e-b132963b72f1.csv
4543203;ambar axf 80w90;UND;3;517;1551.0;itens_d261492d-423a-4d3b-823e-b132963b72f1.csv
4543204;Ambart TRX SAE 20w40;UND;8;476;3808.0;itens_d261492d-423a-4d3b-823e-b132963b72f1.csv
115184;"Terraplenagem; drenagem pluvial; pavimentaÃ§Ã£o com revestimen";SV;0;2969493.08;0.0;itens_d2a866e2-8be3-496f-9952-0df7b5c9f90a.csv
4685647;DIVISORIA DO TIPO NAVAL SIMPLES.COM PERFIL EM AÃO ZINCADO  C;M2;68.18;88.59;6040.07;itens_d2c6297f-b554-4f68-9342-e1a79e6b5889.csv
4685648;PORTAS COM BATENTES REQUADROS DOBRADIÃAS FECHADURA;UN;4;328.5;1314.0;itens_d2c6297f-b554-4f68-9342-e1a79e6b5889.csv
4685649;Tubos alumÃ­niio 35x70mmx6cm. cor branca;UNI;2;320;640.0;itens_d2c6297f-b554-4f68-9342-e1a79e6b5889.csv
4685650;Parede de gesso acartonato com 12mm espessura;M2;111;125;13875.0;itens_d2c6297f-b554-4f68-9342-e1a79e6b5889.csv
4685651;Porta em eucatex completa 2.11 x 0.80;UN;4;328.5;1314.0;itens_d2c6297f-b554-4f68-9342-e1a79e6b5889.csv
4685672;Cama Hospitalar. fabricada em ferro pintado. Tubo 1.1/4. T;UN;37;600;22200.0;itens_d361c4b7-8212-470d-b517-6beada765d74.csv
4686156;Papel HigiÃªnico 30m. fardo com 64;FAR;325;51.79;16831.75;itens_d4048676-9ae0-4030-bc23-9ddad57799b4.csv
4686157;Papel HigiÃªnico 30m. fardo com 64;FAR;975;51.69;50397.75;itens_d4048676-9ae0-4030-bc23-9ddad57799b4.csv
4686158;LIMPADOR BACTERICIDA CONCENTRADO;UND;410;147;60270.0;itens_d4048676-9ae0-4030-bc23-9ddad57799b4.csv
4686159;DETERGENTE DESENGRAXANTE 5;UN;500;115;57500.0;itens_d4048676-9ae0-4030-bc23-9ddad57799b4.csv
133407;AmpliaÃ§Ã£o de 116.97mÂ² do prÃ©dio da E.M.E.I.E.F. MARIA ANGÃLI;SV;0;179800.67;0.0;itens_d421b3b5-eb4e-4bbc-8b8b-f8fd51625698.csv
4544636;Envelope papel BRANCO 100 unidades;PCT;5000;5.76;28800.0;itens_d43c4cde-6092-4e3e-835a-79bde49d1f86.csv
4543389;BonÃ© Ã¡rabe com touca;UND;251;8.59;2156.09;itens_d6d8a9cd-7ae3-4d45-b46f-b0a43bb6d34b.csv
4543390;Cone 50 cm preto/amarelo;UND;59;9.99;589.41;itens_d6d8a9cd-7ae3-4d45-b46f-b0a43bb6d34b.csv
4543391;Cone 75 cm preto/amarelo;UND;59;11.39;672.01;itens_d6d8a9cd-7ae3-4d45-b46f-b0a43bb6d34b.csv
4543392;Luva de seguranÃ§a confeccionada em vaqueta cobertura;PAR;42;23.73;996.66;itens_d6d8a9cd-7ae3-4d45-b46f-b0a43bb6d34b.csv
4544511;PrestaÃ§Ã£o. sob demanda. de serviÃ§os de manutenÃ§Ã£o preventiva;HS;1000;134.5;134500.0;itens_d85c8654-a9cc-4c72-b6e4-dae0c8fe88e0.csv
4685542;realizaÃ§Ã£o de capacitaÃ§Ã£o em HumanizaÃ§Ã£o e Acolhimento.  SUS;SER;1;66100;66100.0;itens_d8c0033c-cecf-4b8f-8d41-01dece6b0e02.csv
4686089;Trena AntropomÃ©trica;UN;2;92.9;185.8;itens_d8fd83ab-6e08-4f8c-9adf-6109066ebf98.csv
4686090;PLICÃMETRO/ADIPÃMETRO CLÃNICO;UN;1;1280;1280.0;itens_d8fd83ab-6e08-4f8c-9adf-6109066ebf98.csv
4686091;ESTADIÃMETRO COMPACTO TIPO TRENA;UN;1;99;99.0;itens_d8fd83ab-6e08-4f8c-9adf-6109066ebf98.csv
4686092;CADEIRA DE RODAS ADULTO OBESO MANUAL;UN;1;2310;2310.0;itens_d8fd83ab-6e08-4f8c-9adf-6109066ebf98.csv
4686093;OXÃMETRO DE PULSO DEDO;UN;5;140.95;704.75;itens_d8fd83ab-6e08-4f8c-9adf-6109066ebf98.csv
4686094;ESFIGMOMANÃMETRO PEDESTAL COM RODÃZIOS;UN;1;830;830.0;itens_d8fd83ab-6e08-4f8c-9adf-6109066ebf98.csv
4686095;EsfigmomanÃ´metro adulto anerÃ³ide completo;UN;2;198;396.0;itens_d8fd83ab-6e08-4f8c-9adf-6109066ebf98.csv
4686096;ESTETOSCÃPIO DUO-SONIC ADULTO;UN;4;83.39;333.56;itens_d8fd83ab-6e08-4f8c-9adf-6109066ebf98.csv
4544404;RecuperaÃ§Ã£o de mÃ³veis sob medida;M2;128;294.53125;37700.0;itens_da608031-6198-42fd-a634-431c5119c601.csv
