tipo;descricao;arquivo;origem_arquivo
Apostilamento;TApostilamento01 - Cont. 265.PMC.2020- reajuste - CIGA.docx;46335a17-3c74-4c2d-b071-c0a06db55cf4;documentosRelacionados_50d77d39-895e-4f14-b47f-0a540af2184b.csv
Aditamento;Aditivo 1 - Aditivo de Prazo;e2004ec7-1bb1-44d3-9808-4eedc3e34948;documentosRelacionados_50f8b5f1-b79d-4e16-ba4b-e58b00ad4967.csv
Aditamento;Aditivo 2 - Aditivo de Prazo;c7731b65-f8ad-42a8-9642-0cdf4f7d4cd5;documentosRelacionados_50f8b5f1-b79d-4e16-ba4b-e58b00ad4967.csv
Aditamento;Aditivo 3 - Aditivo de Prazo;76878cd9-61a0-42d9-9b7c-374d53f520dd;documentosRelacionados_50f8b5f1-b79d-4e16-ba4b-e58b00ad4967.csv
Aditamento;TA03 - Cto. 005.FMS.2020 - ProrrogaÃ§Ã£o de VigÃªncia - LEVVE ORTOPEDIA.docx;799f65d0-fef6-493c-b277-750034ec3463;documentosRelacionados_50f8b5f1-b79d-4e16-ba4b-e58b00ad4967.csv
Aditamento;TA04 - Cto. 005.FMS.2020 - ProrrogaÃ§Ã£o de VigÃªncia - LEVVE ORT.docx;5a8c295e-f379-423b-aad9-c0071a3163b9;documentosRelacionados_50f8b5f1-b79d-4e16-ba4b-e58b00ad4967.csv
Aditamento;Aditivo 1 - Aditivo de Prazo;276b170c-0bed-48c8-9d0b-da55a97e109e;documentosRelacionados_53014ae7-5800-490d-9959-d4ba68d8fa4e.csv
Aditamento;TA02 Cto. 001.2020 - Prazo de vigencia - SIDERCOMP.docx;37414176-fdfd-4f02-93c2-f67478e55a07;documentosRelacionados_53014ae7-5800-490d-9959-d4ba68d8fa4e.csv
Aditamento;Aditivo 2 - Aditivo de Prazo;dbeb3052-7aff-4c6f-bbb4-c035be906ce6;documentosRelacionados_54c573fe-9a5c-4265-89a0-e9ed012a6dc5.csv
Aditamento;Aditivo 3 - Aditivo de Prazo e Valor (AcrÃ©scimo);2453f4cf-77f0-4b37-90ba-7a19512bd285;documentosRelacionados_54c573fe-9a5c-4265-89a0-e9ed012a6dc5.csv
Aditamento;TA03 - Cont. 142.2020 - Periodo de Vigencia - Francieli.docx;8e126da9-9e69-410e-8657-f628b7a1f475;documentosRelacionados_54c573fe-9a5c-4265-89a0-e9ed012a6dc5.csv
Aditamento;TA04- Cont. 142.PMC.2020 - AlteraÃ§Ã£o Fiscal - 3ip.docx;3b1dbc6d-d0ef-4540-8dde-1a457bf3ecb9;documentosRelacionados_54c573fe-9a5c-4265-89a0-e9ed012a6dc5.csv
Aditamento;TA05 - Cont. 142.2020 - Periodo de Vigencia - Francieli.docx;75180fe1-7de3-4c9b-b2f1-38d82bcb7ea4;documentosRelacionados_54c573fe-9a5c-4265-89a0-e9ed012a6dc5.csv
Aditamento;TA06 - Cont. 142.2020 - Periodo de Vigencia - Francieli.docx;0e32e7d1-c3f8-4434-9095-f7dea5ccc314;documentosRelacionados_54c573fe-9a5c-4265-89a0-e9ed012a6dc5.csv
Aditamento;Aditivo 1 - Aditivo de Prazo;0be45a1b-b5e8-47e6-bd58-ee29edfb414f;documentosRelacionados_5c6b9bfa-9dcf-459a-8593-fd7ce8ae01d3.csv
Aditamento;Aditivo 2 - Aditivo de Prazo e Valor (AcrÃ©scimo);193936c0-4956-49b9-b577-afd0f76505f5;documentosRelacionados_5c6b9bfa-9dcf-459a-8593-fd7ce8ae01d3.csv
Aditamento;TA02 - Cont. 121.2020 - Periodo de Vigencia - SIDERCOMP.docx;7de7e89d-7dc8-4723-8295-aa07833e8b27;documentosRelacionados_5c6b9bfa-9dcf-459a-8593-fd7ce8ae01d3.csv
Aditamento;Aditivo 3 - Aditivo de Prazo e Valor (AcrÃ©scimo);5cf6a5ed-cb61-4139-b124-adc2aaf3e74a;documentosRelacionados_5c6b9bfa-9dcf-459a-8593-fd7ce8ae01d3.csv
Aditamento;Aditivo 1 - Aditivo de Prazo;43af6eb0-f684-4434-b2bd-036e7ae28d72;documentosRelacionados_5c6dcaab-541e-446b-9927-7bab21310767.csv
Aditamento;Aditivo 2 - Aditivo de Prazo;e2128e2f-857f-4be3-bc0a-cf760db40d60;documentosRelacionados_5c6dcaab-541e-446b-9927-7bab21310767.csv
Aditamento;Aditivo 3 - Aditivo de Prazo;3e737c6e-68b0-46e0-8152-ec7bceb08adf;documentosRelacionados_5c6dcaab-541e-446b-9927-7bab21310767.csv
Aditamento;TA04 - Cto. 012.2020 - ProrrogaÃ§Ã£o de.docx;c7661f27-2f51-4725-a0ed-e71fe05c1012;documentosRelacionados_5c6dcaab-541e-446b-9927-7bab21310767.csv
Aditamento;Aditivo 2 - Aditivo de Valor (SupressÃ£o);c1f2e352-2ae2-4c21-b9f6-0e69b524ffe6;documentosRelacionados_5e4a6e23-de65-4c6f-98a6-4c138114e3f0.csv
Aditamento;Aditivo 1 - Aditivo de Prazo e Valor (AcrÃ©scimo);8473d367-0e68-44cd-9e43-f29e2b6be2ad;documentosRelacionados_64c51c8c-ff91-4ab4-8fe9-edca5b33e3df.csv
Aditamento;Aditivo 2 - Aditivo de Reajuste;fa264e72-648d-4d86-82dd-357555dae511;documentosRelacionados_64c51c8c-ff91-4ab4-8fe9-edca5b33e3df.csv
Aditamento;TA05 - Cont. 146.PMC.2020 - AlteraÃ§Ã£o Contratual.docx;0b406e29-535e-490d-b0e1-ac778c36bd5e;documentosRelacionados_64c51c8c-ff91-4ab4-8fe9-edca5b33e3df.csv
Aditamento;Aditivo 5 - Aditivo de Prazo de ExecuÃ§Ã£o;1039c067-cb35-4e2d-b15a-59c83d78396a;documentosRelacionados_64d177a7-3303-4e94-ab8c-659551e9f98b.csv
Aditamento;TA03 - Cont. 301.20- ProrrogaÃ§Ã£o do prazo de vigÃªncia -PROJECLASSE.pdf;7174e5af-ef1e-46e0-bf50-224cb1d37b41;documentosRelacionados_655b3faf-4aaa-4ffa-9741-4717a1058357.csv
Aditamento;Aditivo 1 - Aditivo de Prazo;5370da19-2ad7-48fd-aa76-0d8ef3cf18e7;documentosRelacionados_696de5af-6f91-4cd5-9168-49c522cc9256.csv
Aditamento;Aditivo 2 - Aditivo de Prazo;6f071408-2c12-4b15-9df9-6c1cbb768395;documentosRelacionados_696de5af-6f91-4cd5-9168-49c522cc9256.csv
Aditamento;Aditivo 3 - Aditivo de ExecuÃ§Ã£o e VigÃªncia;eedf5de5-4970-4604-aa76-992490966829;documentosRelacionados_696de5af-6f91-4cd5-9168-49c522cc9256.csv
Aditamento;Aditivo 1 - Aditivo de Prazo;6ff69270-3aa0-42ae-b0b4-f5d43d924092;documentosRelacionados_6e5a5ebb-6a06-4a6d-a1e1-a1cb42542a75.csv
Aditamento;Aditivo 2 - Aditivo de Prazo;0bbf421e-8532-42e2-8b56-9414e1d695a3;documentosRelacionados_6e5a5ebb-6a06-4a6d-a1e1-a1cb42542a75.csv
Aditamento;Aditivo 3 - Aditivo de Prazo;489a020d-a54c-43dd-84c1-4024b5515a0d;documentosRelacionados_6e5a5ebb-6a06-4a6d-a1e1-a1cb42542a75.csv
Aditamento;TA03 - Cto. 103.FMS.2020 - ProrrogaÃ§Ã£o de VigÃªncia - FUCRI.docx;843c02fc-2a0b-4366-9091-fe27cb67ef24;documentosRelacionados_6e5a5ebb-6a06-4a6d-a1e1-a1cb42542a75.csv
Aditamento;Aditivo 2 - Aditivo de Prazo;5b9cb183-bc17-480a-8490-b56bb027a7f2;documentosRelacionados_70a8e8dd-18bd-4b5b-8594-1156c476a155.csv
Aditamento;Aditivo 4 - Aditivo de Prazo de ExecuÃ§Ã£o;1d06fafb-6086-4003-bb60-bac9bd0c59db;documentosRelacionados_70a8e8dd-18bd-4b5b-8594-1156c476a155.csv
Aditamento;Aditivo 5 - Aditivo de Valor (AcrÃ©scimo);9e0a19d5-99d1-4cf4-89ea-74a8f4451f12;documentosRelacionados_70a8e8dd-18bd-4b5b-8594-1156c476a155.csv
Aditamento;Aditivo 6 - Aditivo de Prazo de ExecuÃ§Ã£o;862ed96d-99cd-4127-bec5-830b5b5d9663;documentosRelacionados_70a8e8dd-18bd-4b5b-8594-1156c476a155.csv
Aditamento;Aditivo 7 - Aditivo de Valor (SupressÃ£o);8c62ac80-cf71-40e0-b317-dc4a6a08a50f;documentosRelacionados_70a8e8dd-18bd-4b5b-8594-1156c476a155.csv
Aditamento;TA07 - Cont. 246.PMC.21 - SupressÃ£o de serviÃ§os - ddf.docx;438f2ef1-eb1c-431d-924c-36b813a2af71;documentosRelacionados_70a8e8dd-18bd-4b5b-8594-1156c476a155.csv
Aditamento;Aditivo 1 - Aditivo de Prazo;9e07be43-4f81-4eb9-8bd7-62f750a5faf7;documentosRelacionados_71144576-868b-455a-a0f5-7f05625688cc.csv
Aditamento;TA01 - Cont. 173.2020- ProrrogaÃ§Ã£o do prazo de vigÃªncia - Alpha Print.pdf;cb583c5c-9f69-4169-9596-e008354bc9dc;documentosRelacionados_71144576-868b-455a-a0f5-7f05625688cc.csv
Aditamento;Aditivo 3 - Aditivo de Prazo e Valor (AcrÃ©scimo);ce2f3961-d510-4938-b423-38775db3cac0;documentosRelacionados_71144576-868b-455a-a0f5-7f05625688cc.csv
Aditamento;TA03 - Cont. 173.2020- ProrrogaÃ§Ã£o do prazo de vigÃªncia - Alpha Print.docx;edad2aba-d877-4326-a625-8358d8772800;documentosRelacionados_71144576-868b-455a-a0f5-7f05625688cc.csv
Aditamento;Aditivo 4 - Aditivo de Prazo e Valor (AcrÃ©scimo);f8dd5dd4-b7ac-4151-95c4-5fbb7b747204;documentosRelacionados_71144576-868b-455a-a0f5-7f05625688cc.csv
Aditamento;TA05 - Cont. 173.2020- ProrrogaÃ§Ã£o do prazo de vigÃªncia - Alpha Print.docx;3a504b05-bb7c-4450-9ea1-a1fc9e2e515c;documentosRelacionados_71144576-868b-455a-a0f5-7f05625688cc.csv
Contrato;Contrato 1/2020;a9885801-af4f-4301-ad1d-1ed5dfe68153;documentosRelacionados_71883796-0630-4b83-bda3-36491e49acc8.csv
Aditamento;Aditivo 4 - Aditivo de AlteraÃ§Ã£o de outras ClÃ¡u...;2996d347-b879-4520-bc6b-1f477087af48;documentosRelacionados_774334be-0b2d-4bc5-9b0b-864967fb1f35.csv
Aditamento;Aditivo 5 - Aditivo de Reajuste;fe2ceb78-75e6-4c0b-8f25-f518b9af5286;documentosRelacionados_774334be-0b2d-4bc5-9b0b-864967fb1f35.csv
Contrato;Contrato 2/2020;bd702955-5893-45f2-b604-bba45efd086b;documentosRelacionados_79ca3e20-a5d3-4279-a861-2e1c96811090.csv
Aditamento;Aditivo 2 - Aditivo de Prazo e Valor (AcrÃ©scimo);7cf34d05-aeeb-4167-811d-ed5e41c6bd39;documentosRelacionados_7aa424f9-1758-4898-b6c8-07df47700f29.csv
Aditamento;Aditivo 4 - Aditivo de Valor (SupressÃ£o);d8c78098-f32f-45c8-8997-bb92d30f09ba;documentosRelacionados_7bcbd510-3945-4dda-8cd9-bf81544db114.csv
Aditamento;Aditivo 3 - Aditivo de Prazo e Valor (AcrÃ©scimo);67f89b76-7f20-4f29-aa1d-be1e899d280e;documentosRelacionados_7c8565ea-ce44-42b0-9059-674c21efb5aa.csv
Aditamento;TA04 - Cto. 124.2020 - ProrrogaÃ§Ã£o de VigÃªncia - BG CLINICA.docx;512d1faf-8ff6-4995-88c8-2f6697f7260d;documentosRelacionados_7c8565ea-ce44-42b0-9059-674c21efb5aa.csv
Aditamento;TA04 - Cont. 299.20- ProrrogaÃ§Ã£o do prazo de vigÃªncia - NORMELIA.pdf;dd1a6568-249e-4bc3-9d4b-a615d63f9c3b;documentosRelacionados_7ca93cea-3ac4-470d-a589-738f5280bdea.csv
Aditamento;Aditivo 1 - Aditivo de Prazo;84323119-b3fd-47f9-97f4-9a88af53d53e;documentosRelacionados_81316a75-71f3-4f5c-9f5e-285e6e1a5561.csv
Aditamento;Aditivo 2 - Aditivo de Prazo e Valor (AcrÃ©scimo);8a134e2c-d87c-4719-af80-be42323e1121;documentosRelacionados_81316a75-71f3-4f5c-9f5e-285e6e1a5561.csv
Aditamento;TA02 - Cont. 179.20- ProrrogaÃ§Ã£o do prazo de vigÃªncia -Telefonica BRASIL.docx;bab74018-d492-4594-989a-2ba9ae6978ae;documentosRelacionados_81316a75-71f3-4f5c-9f5e-285e6e1a5561.csv
Aditamento;TA03 - Cont. 179.20- ProrrogaÃ§Ã£o do prazo de vigÃªncia -Telefonica BRASIL.docx;a7cdaa10-5a26-492e-a7e2-1ffddd8a5e61;documentosRelacionados_81316a75-71f3-4f5c-9f5e-285e6e1a5561.csv
Contrato;Contrato 003/2020;f31cfb72-a538-4eb4-99a4-217e84e9130e;documentosRelacionados_823f9554-d7a9-4ec8-bc11-06e8a744324f.csv
Aditamento;Aditivo 2 - Aditivo de Reajuste;695d4f9d-8bc1-447f-8615-f92ce238fd1d;documentosRelacionados_84c38f5b-49fc-4f5c-935e-a819e36c362e.csv
Aditamento;Aditivo 3 - Aditivo de Prazo e Valor (AcrÃ©scimo);cf0c185e-eeed-4769-8e06-4a26f01d9508;documentosRelacionados_84c38f5b-49fc-4f5c-935e-a819e36c362e.csv
Aditamento;Aditivo 6 - Aditivo de AlteraÃ§Ã£o de outras ClÃ¡u...;57cda466-bd8b-42b3-92ae-9a36648e1920;documentosRelacionados_85d10a1e-ad4d-4f89-a504-d14b653931ff.csv
Aditamento;TA06 - Cont. 178.PMC.2020 - AlteraÃ§Ã£o Contratual.pdf;66fc6554-0817-4df1-a37b-a59a5bef243a;documentosRelacionados_85d10a1e-ad4d-4f89-a504-d14b653931ff.csv
Aditamento;Aditivo 7 - Aditivo de AlteraÃ§Ã£o de outras ClÃ¡u...;fca71901-c0af-4aec-9ac6-cc981149670a;documentosRelacionados_85d10a1e-ad4d-4f89-a504-d14b653931ff.csv
Aditamento;Aditivo 8 - Aditivo de Prazo;ec34edb3-d69f-4d97-afe6-ae467478c95f;documentosRelacionados_85d10a1e-ad4d-4f89-a504-d14b653931ff.csv
Aditamento;Aditivo 9 - Aditivo de ExecuÃ§Ã£o e VigÃªncia;7b56f0d7-222a-4713-ae05-5ac854701c1c;documentosRelacionados_85d10a1e-ad4d-4f89-a504-d14b653931ff.csv
Aditamento;Aditivo 4 - Aditivo de Prazo;e6f8b94d-3e3f-429a-9fad-7a2774f8c7ee;documentosRelacionados_8f084a29-1492-4b4e-8712-0294fa193f3c.csv
Aditamento;TA04 - Cont. 189.2020 - Reeq - BRE.pdf;e888e196-d345-4c41-bc8b-68517ee5860d;documentosRelacionados_8f084a29-1492-4b4e-8712-0294fa193f3c.csv
Aditamento;Aditivo 5 - Aditivo de Prazo;241d0ee6-334c-4310-9f24-3116294555fd;documentosRelacionados_8f084a29-1492-4b4e-8712-0294fa193f3c.csv
Aditamento;Aditivo 6 - Aditivo de Valor (AcrÃ©scimo);4b2ea2fc-5105-47fb-8b9c-b4b503cdd78d;documentosRelacionados_8f084a29-1492-4b4e-8712-0294fa193f3c.csv
Aditamento;Aditivo 7 - Aditivo de Prazo de ExecuÃ§Ã£o;978b9cba-4b4a-482c-8c01-c69f174c1a29;documentosRelacionados_8f084a29-1492-4b4e-8712-0294fa193f3c.csv
Aditamento;Aditivo 9 - ERRATA DE ADITIVO;e44b8058-34f7-4f0e-ac60-9906aa868d03;documentosRelacionados_8f084a29-1492-4b4e-8712-0294fa193f3c.csv
Aditamento;Aditivo 8 - ERRATA DE ADITIVO;d40cb6bf-a14c-443e-9a42-8037bc2bea23;documentosRelacionados_8f084a29-1492-4b4e-8712-0294fa193f3c.csv
Contrato;Contrato 5/2020;b505d79b-a296-467a-8450-e82f432585de;documentosRelacionados_955ef095-4635-43c8-990b-95cadaa22de8.csv
Aditamento;Aditivo 2 - Aditivo de Prazo;b06b8cc0-fb99-4b9f-bd7e-69c5e607d38c;documentosRelacionados_9590cedc-2e73-4ddd-967b-e136f45292e5.csv
Aditamento;Aditivo 3 - Aditivo de Valor (SupressÃ£o);e979caf8-1acc-4e01-990a-8152402d2d09;documentosRelacionados_9590cedc-2e73-4ddd-967b-e136f45292e5.csv
Aditamento;Aditivo 4 - Aditivo de Prazo;0ad74207-46c5-47b1-8632-c2b73db9b45c;documentosRelacionados_9590cedc-2e73-4ddd-967b-e136f45292e5.csv
Aditamento;TA04 - Cto. 050.2020 - ProrrogaÃ§Ã£o de VigÃªncia - CORAL.docx;152122a1-5db6-45cd-b348-3b02d4f91e65;documentosRelacionados_9590cedc-2e73-4ddd-967b-e136f45292e5.csv
Aditamento;TA05 - Cont. 050.2020 AcrÃ©scimo de serviÃ§os - coral.docx;63851e07-b88e-408b-9e4c-8faaa2c46299;documentosRelacionados_9590cedc-2e73-4ddd-967b-e136f45292e5.csv
Aditamento;TA06 - Cto. 050.FMS.2020 - ProrrogaÃ§Ã£o de VigÃªncia  -.docx;b3fd731e-0d64-4f91-bf09-8ad0e7695f70;documentosRelacionados_9590cedc-2e73-4ddd-967b-e136f45292e5.csv
Aditamento;TA07 - Cont. 050.2020 AcrÃ©scimo de serviÃ§os -.docx;946e2436-9f39-47cd-a6df-7dbe39979c98;documentosRelacionados_9590cedc-2e73-4ddd-967b-e136f45292e5.csv
Contrato;Contrato 002/2020;e4cdc4d1-bd74-4980-88a4-770ac5dd9981;documentosRelacionados_97ecf920-4177-4c0f-bc89-1176ad784ee1.csv
Aditamento;TA04 - Cont. 143.PMC.2020 - AlteraÃ§Ã£o Fiscal - tec serv.docx;f528e2f6-e39f-41ba-ab7b-35c50310a0a1;documentosRelacionados_990a1220-0ce7-4e11-a311-d8f859edfd26.csv
Aditamento;TA05 - Cont. 143.20- ProrrogaÃ§Ã£o do prazo de vigÃªncia.docx;72a46229-4949-4d2b-a634-2e45ac110645;documentosRelacionados_990a1220-0ce7-4e11-a311-d8f859edfd26.csv
Aditamento;Aditivo 2 - Aditivo de Valor (AcrÃ©scimo);1b262f07-a7a2-421e-8cd2-518a362c48ad;documentosRelacionados_9cc6604c-88b2-4aba-9b55-ba68bf02b33e.csv
Aditamento;TA04 - Cont. 155.PMC.2020 - Prorrogacao de prazo - TELEF.docx;59d642b7-830a-4da5-a67f-da6f6b321628;documentosRelacionados_9cc6604c-88b2-4aba-9b55-ba68bf02b33e.csv
Aditamento;TA05 - Cont. 155.PMC.2020 - Prorrogacao de prazo - TELEF.docx;4be03da8-0bf1-4f60-90e7-346fd8d120e6;documentosRelacionados_9cc6604c-88b2-4aba-9b55-ba68bf02b33e.csv
Aditamento;TA01 - Cont. 155.PMC.2020 - Prorrogacao de prazo - TELEFONICA BRASIL.docx;0b842634-5411-4cb4-8a9a-1d269308c67f;documentosRelacionados_9cc6604c-88b2-4aba-9b55-ba68bf02b33e.csv
Aditamento;TA03 - Cont. 155.PMC.2020 - Prorrogacao de prazo - TELEFONICA BRASIL.docx;fbf339bc-759a-4394-bc2e-74ce3dd1ebb0;documentosRelacionados_9cc6604c-88b2-4aba-9b55-ba68bf02b33e.csv
Termo de contrataÃ§Ã£o;Cto. 155.PMC.2020 PR 148.PMC.2020 - ServiÃ§o de telefonia movel - TELEFONICA.pdf;7edaea86-7cf4-43c4-9195-b8a354802c33;documentosRelacionados_9cc6604c-88b2-4aba-9b55-ba68bf02b33e.csv
Aditamento;TA06- Cont.155.PMC.2020 - AlteraÃ§Ã£o Fiscal -.docx;8b6e8926-fd9b-4111-bbe5-c5e428183d9d;documentosRelacionados_9cc6604c-88b2-4aba-9b55-ba68bf02b33e.csv
Aditamento;Aditivo 1 - Aditivo de Valor (AcrÃ©scimo);87eb29c8-ceb9-480c-ac1d-d7063a503851;documentosRelacionados_9cc6eb48-6f3f-41b7-893b-b81b9542d4d3.csv
Aditamento;Aditivo 8 - Aditivo de Valor (SupressÃ£o);f1b8a128-abb9-4a15-9e90-b72cb52b4925;documentosRelacionados_9f13611f-63ec-42da-8ce3-2df4939bb4c8.csv
Aditamento;Aditivo 1 - Aditivo de Prazo;24364054-1767-4d0f-85e6-054bf4852362;documentosRelacionados_9fca32d6-4783-43f8-91c0-d81389d811e7.csv
Aditamento;Aditivo 2 - Aditivo de Prazo;959c2727-4d08-431d-bd76-681c4ba0bb06;documentosRelacionados_9fca32d6-4783-43f8-91c0-d81389d811e7.csv
Aditamento;Aditivo 3 - Aditivo de Valor (AcrÃ©scimo);25243176-2276-4d57-b1d1-9001c099e877;documentosRelacionados_9fca32d6-4783-43f8-91c0-d81389d811e7.csv
Aditamento;TA03- Cto.116.FMS.2019 - ACRESCIMO - CLINIIMAGEM.docx;77839fe1-ecd9-46b0-bf10-398e00bc2f58;documentosRelacionados_9fca32d6-4783-43f8-91c0-d81389d811e7.csv
Aditamento;Aditivo 4 - Aditivo de Prazo;c2d9c5be-9447-431f-a8d8-ef812b1bfa71;documentosRelacionados_9fca32d6-4783-43f8-91c0-d81389d811e7.csv
Aditamento;TA04 - Cto. 064.2020 - ProrrogaÃ§Ã£o de VigÃªncia - URC.docx;60f7df40-e6e2-4b23-a095-b505450e6554;documentosRelacionados_9fca32d6-4783-43f8-91c0-d81389d811e7.csv
Aditamento;TA05 - Cto. 064.2020 - ProrrogaÃ§Ã£o de VigÃªncia - URC.docx;a99b646d-f6c0-4266-9426-aeaf8cc85bbc;documentosRelacionados_9fca32d6-4783-43f8-91c0-d81389d811e7.csv
Aditamento;TA06- Cto.064.FMS.2020 - ACRESCIMO - urc.docx;1a699049-8f58-4422-9ea0-3d26cfe8d55d;documentosRelacionados_9fca32d6-4783-43f8-91c0-d81389d811e7.csv
Aditamento;TA07 - Cto. 064.FMS.20 - AlteraÃ§Ã£o Contratual.docx;ed6d5c34-8570-47db-9bbb-e8971abb1c0b;documentosRelacionados_9fca32d6-4783-43f8-91c0-d81389d811e7.csv
Aditamento;TA08- Cto.064.FMS.2020 - DESCREDENCIAMENTO - urc.docx;b4e2fbc7-9dfc-4930-a583-a88c8d7539c9;documentosRelacionados_9fca32d6-4783-43f8-91c0-d81389d811e7.csv
Aditamento;Aditivo 1 - Aditivo de Prazo de ExecuÃ§Ã£o;28337390-e9d5-477c-ad8f-f47d4da4d71b;documentosRelacionados_a194c253-ce17-4dcd-94b1-f5206794e4b9.csv
RescisÃ£o;RescisÃ£o;b7569fb4-b20e-46a4-968a-bc7d62a929ab;documentosRelacionados_a194c253-ce17-4dcd-94b1-f5206794e4b9.csv
Aditamento;Aditivo 1 - Aditivo de Prazo;574d4d65-c191-45d4-a0c7-1fbbad265c18;documentosRelacionados_a243d7a4-8961-4267-9acc-ab736aee9474.csv
Aditamento;Aditivo 2 - Aditivo de Prazo;020b930f-ee7b-42b3-8ed3-2932c0b55df3;documentosRelacionados_a243d7a4-8961-4267-9acc-ab736aee9474.csv
Aditamento;Aditivo 1 - Aditivo de Prazo;b9fd9dcf-b1ff-4fc9-9b4b-41cf9ef4f465;documentosRelacionados_a2ffeaba-0bc6-4cda-9ca0-35edc0a089a4.csv
Aditamento;Aditivo 2 - Aditivo de Prazo;85e4ef36-ad84-4053-b036-a1c549e1f63b;documentosRelacionados_a2ffeaba-0bc6-4cda-9ca0-35edc0a089a4.csv
Aditamento;Aditivo 3 - Aditivo de Prazo e Valor (AcrÃ©scimo);cd8401ef-2ab2-43e0-858a-a2b0a53c6b3b;documentosRelacionados_a2ffeaba-0bc6-4cda-9ca0-35edc0a089a4.csv
Aditamento;Aditivo 3 - Aditivo de Reajuste;c3d59e9c-145b-4fa4-9ef5-26d54ddeaa8c;documentosRelacionados_a3e72043-06b0-43be-80c3-6f7f7d4cfe95.csv
Aditamento;TA03 - Cont. 139.2020 - Reajuste - TriÃ¢ngulo.pdf;bee2e8a1-5abc-4fe0-9014-91cfd9435994;documentosRelacionados_a3e72043-06b0-43be-80c3-6f7f7d4cfe95.csv
Aditamento;Aditivo 4 - Aditivo de Reajuste;f2810c30-93b9-4f72-9f4d-d5268b9f3554;documentosRelacionados_a3e72043-06b0-43be-80c3-6f7f7d4cfe95.csv
Aditamento;Aditivo 5 - Aditivo de Prazo e Valor (AcrÃ©scimo);2874032e-c131-45a5-afde-9f1ff5309ffe;documentosRelacionados_a3e72043-06b0-43be-80c3-6f7f7d4cfe95.csv
Apostilamento;Apostilamento 1 - Reajuste de PreÃ§o Previsto no...;dd549a18-4b45-4230-a415-6ec88191082d;documentosRelacionados_a3e72043-06b0-43be-80c3-6f7f7d4cfe95.csv
Apostilamento;apostilamento 01- Cont. 139.PMC. 2020 - reajuste  - TriÃ¢ngulo Limpeza.docx;38318d2b-0d0e-47af-898f-4369eeda57c2;documentosRelacionados_a3e72043-06b0-43be-80c3-6f7f7d4cfe95.csv
Apostilamento;Apostilamento 2 - Reajuste de PreÃ§o Previsto no...;8a7fda27-74e4-4810-acf0-219c161cd6bf;documentosRelacionados_a3e72043-06b0-43be-80c3-6f7f7d4cfe95.csv
Apostilamento;apostilamento 02- Cont. 139.PMC. 2020 - reajuste  - TriÃ¢ngulo Limpeza.docx;6621b6f5-2389-44fe-92ee-dbe0b1875192;documentosRelacionados_a3e72043-06b0-43be-80c3-6f7f7d4cfe95.csv
Apostilamento;apostilamento 03- Cont. 139.PMC. 2020 - reajuste  - TriÃ¢ngulo Lim - Copia.docx;34a33c78-71de-4079-9577-9c2638ead331;documentosRelacionados_a3e72043-06b0-43be-80c3-6f7f7d4cfe95.csv
Apostilamento;apostilamento 04- Cont. 139.PMC. 2020 - reajuste  - TriÃ¢ngulo Lim.docx;6358924d-334d-45fe-ad19-92407d59bbf0;documentosRelacionados_a3e72043-06b0-43be-80c3-6f7f7d4cfe95.csv
Aditamento;TA07 - Cont. 139.PMC.2020 - Prorrogacao de.docx;83b8a8b1-d1e9-4254-a4b2-60d895cab83a;documentosRelacionados_a3e72043-06b0-43be-80c3-6f7f7d4cfe95.csv
Aditamento;TA06 - Cont. 139.PMC.2020 - Prorrogacao de  -.docx;181789e6-b84a-4873-9f4a-a194b690ec37;documentosRelacionados_a3e72043-06b0-43be-80c3-6f7f7d4cfe95.csv
Aditamento;Ta08- Cto.139.2022 - Errata Tapostila06.docx;8b014f17-603f-44c9-8a12-5581c85d6eac;documentosRelacionados_a3e72043-06b0-43be-80c3-6f7f7d4cfe95.csv
Aditamento;Aditivo 1 - Aditivo de Prazo;a4ee3a46-a0b7-49b9-bc9f-0af2e4d21de1;documentosRelacionados_a4a39465-ee67-4b5b-9759-ea5417604a9d.csv
Aditamento;Aditivo 2 - Aditivo de Prazo;0102a00c-f451-49c1-937f-01a8ed5938ba;documentosRelacionados_a4a39465-ee67-4b5b-9759-ea5417604a9d.csv
Aditamento;Aditivo 3 - Aditivo de Prazo;76eb9401-e713-4af4-9d8e-a4b8f9576471;documentosRelacionados_a4a39465-ee67-4b5b-9759-ea5417604a9d.csv
Aditamento;TA03 - Cto. 026.2020 - ProrrogaÃ§Ã£o de VigÃªncia - CARDIOEXPRESS.docx;e7c33853-03c6-48bc-8cb4-7378f1d3a79a;documentosRelacionados_a4a39465-ee67-4b5b-9759-ea5417604a9d.csv
Aditamento;TA04 - Cto. 026.2020 - ProrrogaÃ§Ã£o de VigÃªncia - CARDIOEXPRESS.docx;fa3b6f3e-5a1b-4449-a32c-98a2aab38a27;documentosRelacionados_a4a39465-ee67-4b5b-9759-ea5417604a9d.csv
Aditamento;Aditivo 1 - Aditivo de Prazo;c36b90e9-d935-421c-ad04-a2a624077ace;documentosRelacionados_a62e510f-c5d2-41a7-873f-67433629a964.csv
Aditamento;Aditivo 2 - Aditivo de Prazo;9e041426-bce5-43f8-a401-652e526b8978;documentosRelacionados_a62e510f-c5d2-41a7-873f-67433629a964.csv
Aditamento;Aditivo 3 - Aditivo de Prazo;06384866-546c-4205-92f5-64bea267a00a;documentosRelacionados_a62e510f-c5d2-41a7-873f-67433629a964.csv
