descricao;id;quantidade;situacao;unidadeMedida;valorTotal;valorUnitario;origem_arquivo
Ficha de acolhimento CAPS III;4440097;40.0;DESCLASSIFICADO;BLC;260.0;6.5;itensProposta_aa98ff81-3e9e-4c30-9368-053aa98f679c.csv
Ficha de atendimento SAMU .;4440098;200.0;PERDEU;BLC;1400.0;7.0;itensProposta_aa98ff81-3e9e-4c30-9368-053aa98f679c.csv
Ficha de cadastro individual;4440099;200.0;PERDEU;BLC;480.0;2.4;itensProposta_aa98ff81-3e9e-4c30-9368-053aa98f679c.csv
ficha de ObservaÃ§Ã£o do animal agressor;4440100;20.0;PERDEU;BLCO;170.0;8.5;itensProposta_aa98ff81-3e9e-4c30-9368-053aa98f679c.csv
Ficha de Procedimento E-SUS;4440101;50.0;DESCLASSIFICADO;BLC;300.0;6.0;itensProposta_aa98ff81-3e9e-4c30-9368-053aa98f679c.csv
Ficha visita domiciliar e-sus;4440102;100.0;PERDEU;BLC;310.0;3.1;itensProposta_aa98ff81-3e9e-4c30-9368-053aa98f679c.csv
Ficha Individual de NotificaÃ§Ã£o de Laqueadura TubÃ¡ria e Vase;4440103;70.0;DESCLASSIFICADO;BLC;700.0;10.0;itensProposta_aa98ff81-3e9e-4c30-9368-053aa98f679c.csv
Ficha nominal- Programa Tuberculose;4440104;300.0;DESCLASSIFICADO;UNI;135.0;0.45;itensProposta_aa98ff81-3e9e-4c30-9368-053aa98f679c.csv
Fluxo e contra-fluxo;4440105;300.0;PERDEU;BLC;594.0;1.98;itensProposta_aa98ff81-3e9e-4c30-9368-053aa98f679c.csv
Memorando interno - 2 vias autocopiativo;4440106;250.0;PERDEU;BLC;850.0;3.4;itensProposta_aa98ff81-3e9e-4c30-9368-053aa98f679c.csv
Monitoramento das doenÃ§as Diarreicas Agudas- distribuiÃ§Ã£o de;4440107;20.0;DESCLASSIFICADO;BLCO;162.0;8.1;itensProposta_aa98ff81-3e9e-4c30-9368-053aa98f679c.csv
Monitoramento das doenÃ§as Diarreicas Agudas-;4440108;20.0;DESCLASSIFICADO;BLCO;162.0;8.1;itensProposta_aa98ff81-3e9e-4c30-9368-053aa98f679c.csv
OrientaÃ§Ãµes CAPS III- frente e verso;4440109;40.0;DESCLASSIFICADO;BLC;320.0;8.0;itensProposta_aa98ff81-3e9e-4c30-9368-053aa98f679c.csv
Planilha de visitas domiciliares- CAPS II;4440110;10.0;DESCLASSIFICADO;BLC;125.0;12.5;itensProposta_aa98ff81-3e9e-4c30-9368-053aa98f679c.csv
Plano TerapÃªutico singular CAPS II ad- frente e verso;4440111;20.0;DESCLASSIFICADO;BLC;200.0;10.0;itensProposta_aa98ff81-3e9e-4c30-9368-053aa98f679c.csv
PrescriÃ§Ã£o de Ãculos;4440112;20.0;DESCLASSIFICADO;BLC;150.0;7.5;itensProposta_aa98ff81-3e9e-4c30-9368-053aa98f679c.csv
Programa de Combate a Tuberculose.;4440113;15.0;DESCLASSIFICADO;BLC;175.5;11.7;itensProposta_aa98ff81-3e9e-4c30-9368-053aa98f679c.csv
Programa de Planejamento Familiar;4440115;80.0;DESCLASSIFICADO;BLCO;400.0;5.0;itensProposta_aa98ff81-3e9e-4c30-9368-053aa98f679c.csv
Programa Nacional de Controle da Dengue - PNCD;4440116;800.0;VENCEU;BLC;1504.0;1.88;itensProposta_aa98ff81-3e9e-4c30-9368-053aa98f679c.csv
Proposta de tratamento CAPS II ad;4440117;10.0;DESCLASSIFICADO;BLC;135.0;13.5;itensProposta_aa98ff81-3e9e-4c30-9368-053aa98f679c.csv
ReceituÃ¡rio B1;4440118;8000.0;PERDEU;BLCO;3840.0;0.48;itensProposta_aa98ff81-3e9e-4c30-9368-053aa98f679c.csv
ReceituÃ¡rio B2;4440119;500.0;DESCLASSIFICADO;BLC;650.0;1.3;itensProposta_aa98ff81-3e9e-4c30-9368-053aa98f679c.csv
ReceituÃ¡rio retinÃ³ide;4440120;50.0;DESCLASSIFICADO;BLCO;299.5;5.99;itensProposta_aa98ff81-3e9e-4c30-9368-053aa98f679c.csv
ReceituÃ¡rio simples;4440121;10000.0;VENCEU;BLC;9600.0;0.96;itensProposta_aa98ff81-3e9e-4c30-9368-053aa98f679c.csv
Registro de falta de paciente a atendimento odontolÃ³gico;4440122;10.0;DESCLASSIFICADO;BLCO;160.0;16.0;itensProposta_aa98ff81-3e9e-4c30-9368-053aa98f679c.csv
Registro diÃ¡rio do serviÃ§o antivetorial.;4440123;50.0;DESCLASSIFICADO;BLCO;330.0;6.6;itensProposta_aa98ff81-3e9e-4c30-9368-053aa98f679c.csv
RelatÃ³rio SÃ³cio EconÃ´mico;4440124;50.0;PERDEU;BLC;425.0;8.5;itensProposta_aa98ff81-3e9e-4c30-9368-053aa98f679c.csv
SINAN - Acidente de Trabalho Grave;4440125;20.0;DESCLASSIFICADO;BLC;220.0;11.0;itensProposta_aa98ff81-3e9e-4c30-9368-053aa98f679c.csv
SINAN - Acidentes por Animais PeÃ§onhentos;4440126;10.0;DESCLASSIFICADO;BLC;135.0;13.5;itensProposta_aa98ff81-3e9e-4c30-9368-053aa98f679c.csv
SINAN - IntoxicaÃ§Ã£o exÃ³gena - frente e verso;4440127;10.0;DESCLASSIFICADO;BLC;135.0;13.5;itensProposta_aa98ff81-3e9e-4c30-9368-053aa98f679c.csv
SINAN- Atendimento Anti-RÃ¡bico Humano;4440128;20.0;DESCLASSIFICADO;BLCO;210.0;10.5;itensProposta_aa98ff81-3e9e-4c30-9368-053aa98f679c.csv
SINAN- DoenÃ§as exantemÃ¡ticas febris;4440129;10.0;DESCLASSIFICADO;BLC;135.0;13.5;itensProposta_aa98ff81-3e9e-4c30-9368-053aa98f679c.csv
SINAN- Ficha de investigaÃ§Ã£o da dengue;4440130;10.0;DESCLASSIFICADO;BLC;135.0;13.5;itensProposta_aa98ff81-3e9e-4c30-9368-053aa98f679c.csv
SINAN -Ficha de NotificaÃ§Ã£o/ ConclusÃ£o;4440131;10.0;DESCLASSIFICADO;BLCO;135.0;13.5;itensProposta_aa98ff81-3e9e-4c30-9368-053aa98f679c.csv
SINAN- SÃ­ndrome RespiratÃ³ria Aguda grave;4440132;10.0;DESCLASSIFICADO;BLC;135.0;13.5;itensProposta_aa98ff81-3e9e-4c30-9368-053aa98f679c.csv
SINAN- ViolÃªncia DomÃ©stica sexual e/ou outras drogas violÃªnc;4440133;30.0;DESCLASSIFICADO;BLC;255.0;8.5;itensProposta_aa98ff81-3e9e-4c30-9368-053aa98f679c.csv
SINAN-Ficha de investigaÃ§Ã£o Hepatites Virais;4440134;10.0;PERDEU;BLC;120.0;12.0;itensProposta_aa98ff81-3e9e-4c30-9368-053aa98f679c.csv
SINAN-Ficha de notificaÃ§Ã£o/ investigaÃ§Ã£o Tuberculose;4440135;10.0;PERDEU;BLC;110.0;11.0;itensProposta_aa98ff81-3e9e-4c30-9368-053aa98f679c.csv
Sistema de VigilÃ¢ncia Alimentar e Nutricional menores de 5 a;4440136;50.0;DESCLASSIFICADO;BLC;300.0;6.0;itensProposta_aa98ff81-3e9e-4c30-9368-053aa98f679c.csv
Sistema de VigilÃ¢ncia Alimentar e Nutricional maiores de 5 a;4440137;30.0;DESCLASSIFICADO;BLC;195.0;6.5;itensProposta_aa98ff81-3e9e-4c30-9368-053aa98f679c.csv
SolicitaÃ§Ã£o de Eletrocardiograma;4440138;70.0;DESCLASSIFICADO;BLC;371.0;5.3;itensProposta_aa98ff81-3e9e-4c30-9368-053aa98f679c.csv
Termo de compromisso - CAPS III;4440139;20.0;DESCLASSIFICADO;BLC;170.0;8.5;itensProposta_aa98ff81-3e9e-4c30-9368-053aa98f679c.csv
Termo de responsabilidade - CAPS III;4440140;20.0;DESCLASSIFICADO;BLC;170.0;8.5;itensProposta_aa98ff81-3e9e-4c30-9368-053aa98f679c.csv
Termo de solicitaÃ§Ã£o e informaÃ§Ã£o 2 vias autocopiativo;4440141;70.0;DESCLASSIFICADO;BLC;840.0;12.0;itensProposta_aa98ff81-3e9e-4c30-9368-053aa98f679c.csv
RECEITUARIO  CONTROLE ESPECIAL;4440143;5000.0;VENCEU;BL;15450.0;3.09;itensProposta_aa98ff81-3e9e-4c30-9368-053aa98f679c.csv
Banner em lona 90 x1,20;4440144;250.0;DESCLASSIFICADO;UN;22000.0;88.0;itensProposta_aa98ff81-3e9e-4c30-9368-053aa98f679c.csv
AAS - ÃCIDO ACETILSALICÃLICO 100 MG;4441457;4962000.0;DESCLASSIFICADO;COMP;104202.0;0.021;itensProposta_aab6c131-d499-4146-9321-b4b4504a087a.csv
ACEBROFILINA 25MG/5ML;4441463;14250.0;PERDEU;FRA;38902.5;2.73;itensProposta_aab6c131-d499-4146-9321-b4b4504a087a.csv
ACEBROFILINA 50MG/5ML;4441464;15600.0;DESCLASSIFICADO;FRA;88140.0;5.65;itensProposta_aab6c131-d499-4146-9321-b4b4504a087a.csv
ACETATO DE MEDROXIPROGESTERONA 150MG/ML - FRASCO AMPOLA 1 ML;4441465;9320.0;DESCLASSIFICADO;AM;148188.0;15.9;itensProposta_aab6c131-d499-4146-9321-b4b4504a087a.csv
ACICLOVIR 200MG;4441469;245800.0;DESCLASSIFICADO;COMP;71282.0;0.29;itensProposta_aab6c131-d499-4146-9321-b4b4504a087a.csv
ACICLOVIR 50MG/GR CREME;4441470;31870.0;VENCEU;TB;56728.6;1.78;itensProposta_aab6c131-d499-4146-9321-b4b4504a087a.csv
ACIDO FÃLICO 0,2MG/ML SOL ORAL 30ML;4441473;28250.0;DESCLASSIFICADO;FRA;161025.0;5.7;itensProposta_aab6c131-d499-4146-9321-b4b4504a087a.csv
ÃCIDO FÃLICO 5 MG;4441474;784800.0;DESCLASSIFICADO;COMP;37670.4;0.048;itensProposta_aab6c131-d499-4146-9321-b4b4504a087a.csv
ACIDO VALPRÃICO 250 MG CAPS;4441481;547000.0;PERDEU;CAPS;86973.0;0.159;itensProposta_aab6c131-d499-4146-9321-b4b4504a087a.csv
ACIDO VALPROICO 500MG;4441483;848600.0;DESCLASSIFICADO;COMP;347077.4;0.409;itensProposta_aab6c131-d499-4146-9321-b4b4504a087a.csv
ACIDO VALPROICO 50MG/ML SOL. ORAL 100ML;4441484;23918.0;DESCLASSIFICADO;FRA;69123.02;2.89;itensProposta_aab6c131-d499-4146-9321-b4b4504a087a.csv
AGUA DESTILADA 10ML;4441492;39700.0;DESCLASSIFICADO;AM;6709.3;0.169;itensProposta_aab6c131-d499-4146-9321-b4b4504a087a.csv
ALBENDAZOL 400MG CPR;4441494;142000.0;VENCEU;COMP;44730.0;0.315;itensProposta_aab6c131-d499-4146-9321-b4b4504a087a.csv
ALBENDAZOL 400MG/10ML;4441495;46000.0;VENCEU;FRA;42320.0;0.92;itensProposta_aab6c131-d499-4146-9321-b4b4504a087a.csv
ALENDRONATO SÃDICO 70MG CPR;4441497;151280.0;VENCEU;COMP;25566.32;0.169;itensProposta_aab6c131-d499-4146-9321-b4b4504a087a.csv
ALOPURINOL 100 MG;4441498;940400.0;DESCLASSIFICADO;COMP;79934.0;0.085;itensProposta_aab6c131-d499-4146-9321-b4b4504a087a.csv
ALOPURINOL 300MG CPR;4441499;49200.0;VENCEU;COMP;8118.0;0.165;itensProposta_aab6c131-d499-4146-9321-b4b4504a087a.csv
AMBROXOL 3MG/ML;4441503;12480.0;DESCLASSIFICADO;FRA;21715.2;1.74;itensProposta_aab6c131-d499-4146-9321-b4b4504a087a.csv
AMBROXOL 6MG/ML;4441505;12000.0;PERDEU;FRA;20880.0;1.74;itensProposta_aab6c131-d499-4146-9321-b4b4504a087a.csv
AMIODARONA 200 MG;4441512;366000.0;PERDEU;COMP;208620.0;0.57;itensProposta_aab6c131-d499-4146-9321-b4b4504a087a.csv
AMITRIPTILINA 25 MG;4441515;2819300.0;DESCLASSIFICADO;COMP;112772.0;0.04;itensProposta_aab6c131-d499-4146-9321-b4b4504a087a.csv
AMOXICILINA + CLAVULANATO DE POTASSIO 250MG + 62,5MG/5ML  SU;4441517;40675.0;DESCLASSIFICADO;FR.;646732.5;15.9;itensProposta_aab6c131-d499-4146-9321-b4b4504a087a.csv
AMOXICILINA 250 MG SUSP. ORAL 60 ML;4441518;54250.0;VENCEU;FRA;145932.5;2.69;itensProposta_aab6c131-d499-4146-9321-b4b4504a087a.csv
amoxicilina 500 mg;4441519;995520.0;VENCEU;CPLA;288700.8;0.29;itensProposta_aab6c131-d499-4146-9321-b4b4504a087a.csv
AMOXICILINA 500MG + ÃCIDO CLAVULCÃNICO 125MG;4441520;762850.0;PERDEU;COMP;556880.5;0.73;itensProposta_aab6c131-d499-4146-9321-b4b4504a087a.csv
AMPICILINA 500 MG;4441521;5040.0;DESCLASSIFICADO;COMP;1965.6;0.39;itensProposta_aab6c131-d499-4146-9321-b4b4504a087a.csv
ANLODIPINO 10MG CPR;4441522;150540.0;PERDEU;COMP;7225.92;0.048;itensProposta_aab6c131-d499-4146-9321-b4b4504a087a.csv
ANLODIPINO 5MG;4441523;1979500.0;DESCLASSIFICADO;COMP;63344.0;0.032;itensProposta_aab6c131-d499-4146-9321-b4b4504a087a.csv
ATENOLOL 100MG CPR;4441524;26400.0;DESCLASSIFICADO;COMP;2296.8;0.087;itensProposta_aab6c131-d499-4146-9321-b4b4504a087a.csv
ATENOLOL 25MG CPR;4441525;54000.0;VENCEU;COMP;1512.0;0.028;itensProposta_aab6c131-d499-4146-9321-b4b4504a087a.csv
ATENOLOL 50MG CPR;4441526;1837600.0;VENCEU;COMP;60640.8;0.033;itensProposta_aab6c131-d499-4146-9321-b4b4504a087a.csv
AZITROMICINA 200MG/5ML;4441531;36890.0;VENCEU;FRA;176850.66;4.794;itensProposta_aab6c131-d499-4146-9321-b4b4504a087a.csv
AZITROMICINA 500MG CPR;4441532;311670.0;VENCEU;COMP;211623.93;0.679;itensProposta_aab6c131-d499-4146-9321-b4b4504a087a.csv
BENZILPENICILINA (1.200.000 UI);4441541;26510.0;DESCLASSIFICADO;FR.;264569.8;9.98;itensProposta_aab6c131-d499-4146-9321-b4b4504a087a.csv
BENZILPENICILINA (600.000 UI);4441542;8300.0;PERDEU;FR.;74534.0;8.98;itensProposta_aab6c131-d499-4146-9321-b4b4504a087a.csv
BENZILPENICILINA (PROCAÃNA 300.000 UI + POTÃSSIA 100.000 UI;4441543;3600.0;VENCEU;FR.;16092.0;4.47;itensProposta_aab6c131-d499-4146-9321-b4b4504a087a.csv
BETAISTINA 24MG CPR;4441545;2000.0;DESCLASSIFICADO;COMP;560.0;0.28;itensProposta_aab6c131-d499-4146-9321-b4b4504a087a.csv
BETAMETASONA (ACETATO 3MG + FOSFATO DISSÃDICO 3MG) SOL INJ;4441547;3000.0;DESCLASSIFICADO;AM;29070.0;9.69;itensProposta_aab6c131-d499-4146-9321-b4b4504a087a.csv
BETAMETASONA (DIPROPIONATO 5MG + FOSFATO DISSÃDICO 2MG) SOL;4441548;1700.0;PERDEU;AMP;6596.0;3.88;itensProposta_aab6c131-d499-4146-9321-b4b4504a087a.csv
BIPERIDENO 2 MG;4441555;487000.0;PERDEU;COMP;96913.0;0.199;itensProposta_aab6c131-d499-4146-9321-b4b4504a087a.csv
BROMETO DE N-BUTIL ESCOPOLAMINA + DIPIRONA 10MG+250MG CPR;4441567;350000.0;DESCLASSIFICADO;COMP;147000.0;0.42;itensProposta_aab6c131-d499-4146-9321-b4b4504a087a.csv
BROMETO DE N-BUTIL ESCOPOLAMINA + DIPIRONA 4MG+500MG SOL INJ;4441568;27230.0;PERDEU;AM;37305.1;1.37;itensProposta_aab6c131-d499-4146-9321-b4b4504a087a.csv
BROMETO DE N-BUTIL ESCOPOLAMINA + DIPIRONA 6,67MG+333,4MG/ML;4441569;15500.0;DESCLASSIFICADO;FRA;107415.0;6.93;itensProposta_aab6c131-d499-4146-9321-b4b4504a087a.csv
BROMETO DE N-BUTIL ESCOPOLAMINA 10MG CPR;4441570;300000.0;VENCEU;COMP;116100.0;0.387;itensProposta_aab6c131-d499-4146-9321-b4b4504a087a.csv
BROMETO DE N-BUTIL ESCOPOLAMINA 20 MG SOL INJ. 1ML;4441571;14000.0;DESCLASSIFICADO;AM;14280.0;1.02;itensProposta_aab6c131-d499-4146-9321-b4b4504a087a.csv
CARBAMAZEPINA 200 MG  (blister CONTENDO 10 OU 15 comprimidos;4441585;1800000.0;DESCLASSIFICADO;CP;268200.0;0.149;itensProposta_aab6c131-d499-4146-9321-b4b4504a087a.csv
CARBAMAZEPINA 20MG/ML SOL. ORAL 100 ML;4441586;16000.0;DESCLASSIFICADO;FRA;172800.0;10.8;itensProposta_aab6c131-d499-4146-9321-b4b4504a087a.csv
CARBOCISTEINA 20MG/ML XAROPE 100ML;4441589;300.0;DESCLASSIFICADO;FRA;957.0;3.19;itensProposta_aab6c131-d499-4146-9321-b4b4504a087a.csv
CARBOCISTEINA 50MG/ML XAROPE 100ML;4441590;1000.0;PERDEU;FRA;2525.0;2.525;itensProposta_aab6c131-d499-4146-9321-b4b4504a087a.csv
CARBONATO DE LÃTIO 300 MG (blister CONTENDO 10 OU 15 comprim;4441594;600000.0;PERDEU;CP;204000.0;0.34;itensProposta_aab6c131-d499-4146-9321-b4b4504a087a.csv
CARVEDILOL 12,5MG CPR;4441598;350000.0;DESCLASSIFICADO;COMP;59150.0;0.169;itensProposta_aab6c131-d499-4146-9321-b4b4504a087a.csv
CARVEDILOL 3,125MG CPR;4441600;200000.0;DESCLASSIFICADO;COMP;33800.0;0.169;itensProposta_aab6c131-d499-4146-9321-b4b4504a087a.csv
CARVEDILOL6,25MG CPR;4441601;430000.0;DESCLASSIFICADO;COMP;72670.0;0.169;itensProposta_aab6c131-d499-4146-9321-b4b4504a087a.csv
CEFALEXINA 250 MG SUSP. ORAL 60 ML;4441602;30000.0;PERDEU;FRA;194400.0;6.48;itensProposta_aab6c131-d499-4146-9321-b4b4504a087a.csv
CEFALEXINA 500 MG CÃ¡psulas / comprimidos;4441603;570000.0;DESCLASSIFICADO;CAP/C;182400.0;0.32;itensProposta_aab6c131-d499-4146-9321-b4b4504a087a.csv
CETOCONAZOL 200 MG;4441608;50000.0;DESCLASSIFICADO;COMP;9500.0;0.19;itensProposta_aab6c131-d499-4146-9321-b4b4504a087a.csv
CETOCONAZOL 20MG/G CREME;4441609;11000.0;DESCLASSIFICADO;TB;36850.0;3.35;itensProposta_aab6c131-d499-4146-9321-b4b4504a087a.csv
CETOCONAZOL SHAMPOO 2%  100ML;4441610;800.0;PERDEU;FR.;3352.0;4.19;itensProposta_aab6c131-d499-4146-9321-b4b4504a087a.csv
CETOPROFENO 100 MG SOL. INJ. 2 ML;4441611;19000.0;DESCLASSIFICADO;AM;26030.0;1.37;itensProposta_aab6c131-d499-4146-9321-b4b4504a087a.csv
CETOPROFENO 100MG IV PO LIOFOLIZADO;4441612;5000.0;DESCLASSIFICADO;AM;19400.0;3.88;itensProposta_aab6c131-d499-4146-9321-b4b4504a087a.csv
CIMETIDINA 200 MG;4441617;45000.0;VENCEU;COMP;5580.0;0.124;itensProposta_aab6c131-d499-4146-9321-b4b4504a087a.csv
CINARIZINA 25MG CPR;4441619;150000.0;DESCLASSIFICADO;COMP;18000.0;0.12;itensProposta_aab6c131-d499-4146-9321-b4b4504a087a.csv
CINARIZINA 75 MG CPR;4441620;300000.0;DESCLASSIFICADO;COMP;42000.0;0.14;itensProposta_aab6c131-d499-4146-9321-b4b4504a087a.csv
CIPROFIBRATO 100MG CPR;4441621;35000.0;DESCLASSIFICADO;COMP;10465.0;0.299;itensProposta_aab6c131-d499-4146-9321-b4b4504a087a.csv
CIPROFLOXACINO 500MG CPR;4441622;540000.0;VENCEU;COMP;189000.0;0.35;itensProposta_aab6c131-d499-4146-9321-b4b4504a087a.csv
CITALOPRAM 20MG CPR;4441624;80000.0;DESCLASSIFICADO;COMP;12720.0;0.159;itensProposta_aab6c131-d499-4146-9321-b4b4504a087a.csv
CLONAZEPAM 2,5 MG/ML 20ML;4441634;115000.0;DESCLASSIFICADO;FRA;217350.0;1.89;itensProposta_aab6c131-d499-4146-9321-b4b4504a087a.csv
CLOPIDOGREL 75MG CPR;4441638;480360.0;DESCLASSIFICADO;COMP;134500.8;0.28;itensProposta_aab6c131-d499-4146-9321-b4b4504a087a.csv
CLORETO DE SÃDIO 0,9% 100 ML (SISTEMA FECHADO);4441643;17000.0;DESCLASSIFICADO;UN;41650.0;2.45;itensProposta_aab6c131-d499-4146-9321-b4b4504a087a.csv
CLORETO DE SÃDIO 0,9% 1000 ML (SISTEMA FECHADO);4441644;600.0;PERDEU;UN;2928.0;4.88;itensProposta_aab6c131-d499-4146-9321-b4b4504a087a.csv
CLORETO DE SÃDIO 0,9% 250ML (SISTEMA FECHADO);4441645;3000.0;DESCLASSIFICADO;UN;8340.0;2.78;itensProposta_aab6c131-d499-4146-9321-b4b4504a087a.csv
CLORETO DE SÃDIO 0,9% 500ML (SISTEMA FECHADO);4441646;700.0;DESCLASSIFICADO;UN;2303.0;3.29;itensProposta_aab6c131-d499-4146-9321-b4b4504a087a.csv
CLORETO DE SÃDIO 0,9% SOL NASAL 30ML;4441648;2400.0;DESCLASSIFICADO;FR.;2040.0;0.85;itensProposta_aab6c131-d499-4146-9321-b4b4504a087a.csv
CLORETO DE SÃDIO NASAL 0,9% SPRAY;4441649;200.0;VENCEU;FR.;630.0;3.15;itensProposta_aab6c131-d499-4146-9321-b4b4504a087a.csv
CLORPROMAZINA 100 MG;4441661;411080.0;PERDEU;COMP;110580.52;0.269;itensProposta_aab6c131-d499-4146-9321-b4b4504a087a.csv
CLORPROMAZINA 25 MG;4441662;260000.0;PERDEU;COMP;59540.0;0.229;itensProposta_aab6c131-d499-4146-9321-b4b4504a087a.csv
CODEINA + PARACETAMOL 30MG+500MG CPR;4441668;42000.0;PERDEU;COMP;13440.0;0.32;itensProposta_aab6c131-d499-4146-9321-b4b4504a087a.csv
CODEINA 30MG CPR;4441669;70000.0;PERDEU;COMP;69300.0;0.99;itensProposta_aab6c131-d499-4146-9321-b4b4504a087a.csv
COLAGENASE 0,6 UI + CLORANFENICOL 0,1UI POMADA 30 G;4441670;350.0;DESCLASSIFICADO;TB;6125.0;17.5;itensProposta_aab6c131-d499-4146-9321-b4b4504a087a.csv
COLAGENASE 0,6 UI/G 30 G;4441671;1200.0;DESCLASSIFICADO;TUB;21576.0;17.98;itensProposta_aab6c131-d499-4146-9321-b4b4504a087a.csv
DEXAMETASONA 2 MG SOL INJ. 1 ML;4441685;12000.0;DESCLASSIFICADO;AM;7080.0;0.59;itensProposta_aab6c131-d499-4146-9321-b4b4504a087a.csv
DEXAMETASONA 4 MG SOL INJ. 2,5 ML;4441686;31000.0;DESCLASSIFICADO;AM;24490.0;0.79;itensProposta_aab6c131-d499-4146-9321-b4b4504a087a.csv
DEXAMETASONA CREME 10 G;4441688;55000.0;DESCLASSIFICADO;TB;70950.0;1.29;itensProposta_aab6c131-d499-4146-9321-b4b4504a087a.csv
DEXCLORFENIRAMINA + BETAMETASONA 2MG+0,25MG/5ML 120ML;4441689;3500.0;DESCLASSIFICADO;FRA;12880.0;3.68;itensProposta_aab6c131-d499-4146-9321-b4b4504a087a.csv
DEXCLORFENIRAMINA 2MG;4441690;15000.0;DESCLASSIFICADO;COMP;1125.0;0.075;itensProposta_aab6c131-d499-4146-9321-b4b4504a087a.csv
DEXCLORFENIRAMINA 2MG/5ML 120ML;4441691;3900.0;DESCLASSIFICADO;FRA;4925.7;1.263;itensProposta_aab6c131-d499-4146-9321-b4b4504a087a.csv
DIAZEPAM 10 MG  (blister CONTENDO 10 OU 15 comprimidos), bli;4441693;1500000.0;DESCLASSIFICADO;CP;142500.0;0.095;itensProposta_aab6c131-d499-4146-9321-b4b4504a087a.csv
DIAZEPAM 5 MG  (blister CONTENDO 10 OU 15 comprimidos), blis;4441695;20000.0;DESCLASSIFICADO;COMP;2200.0;0.11;itensProposta_aab6c131-d499-4146-9321-b4b4504a087a.csv
DICLOFENACO DE SÃDIO 75 MG SOL INJ. 3 ML;4441698;42000.0;PERDEU;AM;28140.0;0.67;itensProposta_aab6c131-d499-4146-9321-b4b4504a087a.csv
DIOSMINA + HESPERIDINA 450MG+50MG CPR;4441710;16000.0;DESCLASSIFICADO;COMP;6384.0;0.399;itensProposta_aab6c131-d499-4146-9321-b4b4504a087a.csv
DIPIRONA 500 MG CPR;4441713;1800000.0;DESCLASSIFICADO;CP;151200.0;0.084;itensProposta_aab6c131-d499-4146-9321-b4b4504a087a.csv
DIPIRONA 500 MG/ML GOTAS 10 ML;4441714;56000.0;DESCLASSIFICADO;FRA;47040.0;0.84;itensProposta_aab6c131-d499-4146-9321-b4b4504a087a.csv
DIPIRONA SÃDICA 500MG/ML SOL INJ. 2ML;4441715;40000.0;DESCLASSIFICADO;AM;23600.0;0.59;itensProposta_aab6c131-d499-4146-9321-b4b4504a087a.csv
DIPROPIONATO DE BECLOMETASONA 250MCG - SPRAY;4441716;4600.0;VENCEU;FR.;112700.0;24.5;itensProposta_aab6c131-d499-4146-9321-b4b4504a087a.csv
ENALAPRIL 10 MG;4441729;1850000.0;PERDEU;COMP;59200.0;0.032;itensProposta_aab6c131-d499-4146-9321-b4b4504a087a.csv
ENALAPRIL 20 MG;4441730;1500000.0;DESCLASSIFICADO;COMP;70500.0;0.047;itensProposta_aab6c131-d499-4146-9321-b4b4504a087a.csv
ENOXAPARINA 40MG (Uso gestacional);4441733;1800.0;DESCLASSIFICADO;AMP;43020.0;23.9;itensProposta_aab6c131-d499-4146-9321-b4b4504a087a.csv
ESPIRONOLACTONA 25 MG;4441747;669500.0;DESCLASSIFICADO;COMP;111137.0;0.166;itensProposta_aab6c131-d499-4146-9321-b4b4504a087a.csv
ESTRIOL 1MG/G CREME VAGINAL 50GR;4441749;1000.0;DESCLASSIFICADO;TUB;13990.0;13.99;itensProposta_aab6c131-d499-4146-9321-b4b4504a087a.csv
FENITOÃNA 100 MG;4441758;400000.0;PERDEU;COMP;47600.0;0.119;itensProposta_aab6c131-d499-4146-9321-b4b4504a087a.csv
FENOBARBITAL 100 MG;4441760;440000.0;PERDEU;COMP;48400.0;0.11;itensProposta_aab6c131-d499-4146-9321-b4b4504a087a.csv
FLUOXETINA 20MG CAPS  (Em blÃ­ster - Cartelas com no mÃ­nimo 7;4441774;2560000.0;DESCLASSIFICADO;CPLA;179200.0;0.07;itensProposta_aab6c131-d499-4146-9321-b4b4504a087a.csv
FUROSEMIDA 10MG/ML SOL INJ. 2ML;4441781;16000.0;DESCLASSIFICADO;AMP;9280.0;0.58;itensProposta_aab6c131-d499-4146-9321-b4b4504a087a.csv
FUROSEMIDA 40 MG;4441782;1250000.0;VENCEU;COMP;55000.0;0.044;itensProposta_aab6c131-d499-4146-9321-b4b4504a087a.csv
GABAPENTINA 300MG CP;4441783;17000.0;VENCEU;COMP;6086.0;0.358;itensProposta_aab6c131-d499-4146-9321-b4b4504a087a.csv
GLIBENCLAMIDA 5 MG;4441788;1500000.0;DESCLASSIFICADO;COMP;30000.0;0.02;itensProposta_aab6c131-d499-4146-9321-b4b4504a087a.csv
GLICLAZIDA 30 MG - LIBERAÃÃO PROLONGADA;4441791;541000.0;PERDEU;COMP;75740.0;0.14;itensProposta_aab6c131-d499-4146-9321-b4b4504a087a.csv
GLIMEPIRIDA 2MG CPR;4441801;135000.0;DESCLASSIFICADO;COMP;11475.0;0.085;itensProposta_aab6c131-d499-4146-9321-b4b4504a087a.csv
HALOPERIDOL 1 MG.;4441804;45000.0;PERDEU;CP;6255.0;0.139;itensProposta_aab6c131-d499-4146-9321-b4b4504a087a.csv
HALOPERIDOL 5 MG;4441806;300000.0;DESCLASSIFICADO;COMP;68700.0;0.229;itensProposta_aab6c131-d499-4146-9321-b4b4504a087a.csv
