id;descricao;unidadeMedida;quantidade;valorUnitario;valorTotal;origem_arquivo
4541178;CABO FLEX 750V-   2.50MM-VERDE.;M;20000;1.14;22800.0;itens_0f6ee85d-0386-4018-a9db-99dbb1fb7829.csv
4541179;CABO FLEX 750V-   2.50MM-VERMELHO.;M;20000;1.14;22800.0;itens_0f6ee85d-0386-4018-a9db-99dbb1fb7829.csv
4541181;CABO FLEX 750V-   4.00MM-AZUL;M;10000;1.95;19500.0;itens_0f6ee85d-0386-4018-a9db-99dbb1fb7829.csv
4541183;CABO FLEX 750V-   4.00MM-PRETO;M;10000;1.95;19500.0;itens_0f6ee85d-0386-4018-a9db-99dbb1fb7829.csv
4541184;CABO FLEX 750V-   4.00MM-VERDE;M;10000;1.95;19500.0;itens_0f6ee85d-0386-4018-a9db-99dbb1fb7829.csv
4541186;CABO FLEX 750V-   4.00MM-VERMEHO;M;10000;1.95;19500.0;itens_0f6ee85d-0386-4018-a9db-99dbb1fb7829.csv
4541188;CABO FLEX 750V-   6.00MM-AZUL;M;8000;2.75;22000.0;itens_0f6ee85d-0386-4018-a9db-99dbb1fb7829.csv
4541190;CABO FLEX 750V-   6.00MM-PRETO;M;8000;2.75;22000.0;itens_0f6ee85d-0386-4018-a9db-99dbb1fb7829.csv
4541191;CABO FLEX 750V-   6.00MM-VERDE;M;8000;2.75;22000.0;itens_0f6ee85d-0386-4018-a9db-99dbb1fb7829.csv
4541193;CABO SINT. 1KV 10.0MM-AZUL;M;5000;4.4;22000.0;itens_0f6ee85d-0386-4018-a9db-99dbb1fb7829.csv
4541195;CABO SINT. 1KV 10.0MM-PRETO;M;5000;4.4;22000.0;itens_0f6ee85d-0386-4018-a9db-99dbb1fb7829.csv
4541197;CABO SINT. 1KV 16.0MM-AZUL;M;4000;8.12;32480.0;itens_0f6ee85d-0386-4018-a9db-99dbb1fb7829.csv
4541199;CABO SINT. 1KV 16.0MM-PRETO;M;4000;8.12;32480.0;itens_0f6ee85d-0386-4018-a9db-99dbb1fb7829.csv
4541200;Cabo sint. 1kv 25.0mm-azul;M;2000;13.21;26420.0;itens_0f6ee85d-0386-4018-a9db-99dbb1fb7829.csv
4541202;Cabo sint. 1kv 25.0mm-preto;M;2000;13.21;26420.0;itens_0f6ee85d-0386-4018-a9db-99dbb1fb7829.csv
4541204;Cabo sint. 1kv 35.0mm-azul;M;1500;17.58;26370.0;itens_0f6ee85d-0386-4018-a9db-99dbb1fb7829.csv
4541205;Cabo sint. 1kv 35.0mm-preto;M;1500;17.58;26370.0;itens_0f6ee85d-0386-4018-a9db-99dbb1fb7829.csv
4541207;CAIXA 4 X 2 UNIVERSAL  BRANCA;PÃA;100;3.83;383.0;itens_0f6ee85d-0386-4018-a9db-99dbb1fb7829.csv
4541209;Caixa ar lig com disjuntor 20a;PÃA;100;23.82;2382.0;itens_0f6ee85d-0386-4018-a9db-99dbb1fb7829.csv
4541211;CAIXA BOX  240 X 190 X  90;PÃA;30;41.07;1232.1;itens_0f6ee85d-0386-4018-a9db-99dbb1fb7829.csv
4541212;CAIXA INSPECAO PVC 32 X 40 GRANDE;PÃA;150;12.85;1927.5;itens_0f6ee85d-0386-4018-a9db-99dbb1fb7829.csv
4541214;CAIXA MONOFASICA ACESSO DPS DISJ;PÃA;30;79.06;2371.8;itens_0f6ee85d-0386-4018-a9db-99dbb1fb7829.csv
4541216;CAIXA PADRAO BRANCO;PÃA;450;1.94;873.0;itens_0f6ee85d-0386-4018-a9db-99dbb1fb7829.csv
4541217;CAIXA POLIWETZEL 1/2-3/4;PÃA;600;2.93;1758.0;itens_0f6ee85d-0386-4018-a9db-99dbb1fb7829.csv
4541219;CAIXA TRIF. 6 ACESSO DPS E DISJUNTOR;PÃA;30;110.53;3315.9;itens_0f6ee85d-0386-4018-a9db-99dbb1fb7829.csv
4541221;CALHA FLUORESCENTE  1 X 40;PÃA;800;13.18;10544.0;itens_0f6ee85d-0386-4018-a9db-99dbb1fb7829.csv
4541222;CALHA FLUORESCENTE  2 X 20;PÃA;400;9.99;3996.0;itens_0f6ee85d-0386-4018-a9db-99dbb1fb7829.csv
4541224;CALHA FLUORESCENTE 2X40WC/SUPORTE;PÃA;1200;24.48;29376.0;itens_0f6ee85d-0386-4018-a9db-99dbb1fb7829.csv
4541226;CANALETA BRANCA  20X10X2.00 361E/SD;BR;1200;5.39;6468.0;itens_0f6ee85d-0386-4018-a9db-99dbb1fb7829.csv
4541227;CANALETA BRANCA  50X20X2.00;BR;400;21.6;8640.0;itens_0f6ee85d-0386-4018-a9db-99dbb1fb7829.csv
4541229;CANO GALV. FOGO 2  NBR5598;M;250;43.01;10752.5;itens_0f6ee85d-0386-4018-a9db-99dbb1fb7829.csv
4541231;CHAVE VELOCIDADE OSCILANTE EXT.;PÃA;100;23.8;2380.0;itens_0f6ee85d-0386-4018-a9db-99dbb1fb7829.csv
4541233;CONECTOR P/HASTE TERRA;PÃA;120;3.02;362.4;itens_0f6ee85d-0386-4018-a9db-99dbb1fb7829.csv
4541234;CONTATOR 220V  25A AZUL;PÃA;10;133.08;1330.8;itens_0f6ee85d-0386-4018-a9db-99dbb1fb7829.csv
4541236;CRUZETA DE CONCRETO  2.40 MTS  400 DAN;PÃA;25;168.7;4217.5;itens_0f6ee85d-0386-4018-a9db-99dbb1fb7829.csv
4541239;CURVA DE PVC 90 2;PÃA;150;2.65;397.5;itens_0f6ee85d-0386-4018-a9db-99dbb1fb7829.csv
4541240;Fita isolante 20mts amarelo homol. Celesc;RL;50;5.1;255.0;itens_0f6ee85d-0386-4018-a9db-99dbb1fb7829.csv
4541242;Fita isolante 20mts azul homol. Celesc;RL;50;5.1;255.0;itens_0f6ee85d-0386-4018-a9db-99dbb1fb7829.csv
4541244;Fita isolante 20mts branca homol. Celesc;RL;50;5.1;255.0;itens_0f6ee85d-0386-4018-a9db-99dbb1fb7829.csv
4541245;Fita isolante 20mts vermelho homol. Celesc;RL;50;5.1;255.0;itens_0f6ee85d-0386-4018-a9db-99dbb1fb7829.csv
4541247;Fita isolante p-22-20mts-preto homol. Celesc;RL;350;5.1;1785.0;itens_0f6ee85d-0386-4018-a9db-99dbb1fb7829.csv
4541249;HASTE TER.COBRE 2.40MT X5/8-DUPLA CAMADA;PÃA;200;39.89;7978.0;itens_0f6ee85d-0386-4018-a9db-99dbb1fb7829.csv
4541251;INTER. ART BCA-1 TEC-SIM.C/TOMADA;PÃA;500;8.46;4230.0;itens_0f6ee85d-0386-4018-a9db-99dbb1fb7829.csv
4541252;INTER. ART BCA-1 TEC-SIMPLES;PÃA;500;4.02;2010.0;itens_0f6ee85d-0386-4018-a9db-99dbb1fb7829.csv
4541254;INTER. ART BCA-2 TEC-SIMPLES;PÃA;500;7.47;3735.0;itens_0f6ee85d-0386-4018-a9db-99dbb1fb7829.csv
4541256;L/E INTER. 1 TEC. SIMP.C/TOM JUN;PÃA;500;12.9;6450.0;itens_0f6ee85d-0386-4018-a9db-99dbb1fb7829.csv
4541258;L/E INTER. 1 TEC. SIMPLES;PÃA;800;5.67;4536.0;itens_0f6ee85d-0386-4018-a9db-99dbb1fb7829.csv
4541259;L/E TOMADA 2P+T 10A;PÃA;1000;7.47;7470.0;itens_0f6ee85d-0386-4018-a9db-99dbb1fb7829.csv
4541261;Lampada bulbo led 35w 220v;PÃA;300;51.89;15567.0;itens_0f6ee85d-0386-4018-a9db-99dbb1fb7829.csv
4541262;Lampada bulbo led 42w 220v;PÃA;300;67.96;20388.0;itens_0f6ee85d-0386-4018-a9db-99dbb1fb7829.csv
4541264;LÃ¢mpada Bulbo LED 75W - E27;PC;120;99.15;11898.0;itens_0f6ee85d-0386-4018-a9db-99dbb1fb7829.csv
4541266;LAMPADA FLUORESCENTE  20W;PÃA;800;7.44;5952.0;itens_0f6ee85d-0386-4018-a9db-99dbb1fb7829.csv
4541268;LÃ¢mpada fluorescente  40w;PÃA;1500;7.8;11700.0;itens_0f6ee85d-0386-4018-a9db-99dbb1fb7829.csv
4541269;Lampada led tubular 18w 6500k selo procel;PÃA;2500;16.54;41350.0;itens_0f6ee85d-0386-4018-a9db-99dbb1fb7829.csv
4541271;Lampada led tubular 9w 6500k selo procel;PÃA;1200;14.84;17808.0;itens_0f6ee85d-0386-4018-a9db-99dbb1fb7829.csv
4541274;Lampada vapor sodio  250w e40 selo procel;PÃA;50;36.7;1835.0;itens_0f6ee85d-0386-4018-a9db-99dbb1fb7829.csv
4541275;Luminaria blindada 2x40w ip 66;PÃA;60;74.58;4474.8;itens_0f6ee85d-0386-4018-a9db-99dbb1fb7829.csv
4541277;Luminaria led de iluminaÃ§Ã£o publica100w  Homologada no inmet;PÃA;50;1283.37;64168.5;itens_0f6ee85d-0386-4018-a9db-99dbb1fb7829.csv
4541279;luva de pvc 2;PC;180;1.46;262.8;itens_0f6ee85d-0386-4018-a9db-99dbb1fb7829.csv
4541280;MINI DISJUNTOR 1P  16A;PÃA;200;5.57;1114.0;itens_0f6ee85d-0386-4018-a9db-99dbb1fb7829.csv
4541282;MINI DISJUNTOR 1P  25A;PÃA;150;5.57;835.5;itens_0f6ee85d-0386-4018-a9db-99dbb1fb7829.csv
4541284;Mini disjuntor 1p  32a;PÃA;150;5.57;835.5;itens_0f6ee85d-0386-4018-a9db-99dbb1fb7829.csv
4541285;MINI DISJUNTOR 1P  40A;PÃA;150;6.02;903.0;itens_0f6ee85d-0386-4018-a9db-99dbb1fb7829.csv
4541287;MINI DISJUNTOR 3P  50A;PÃA;150;33.33;4999.5;itens_0f6ee85d-0386-4018-a9db-99dbb1fb7829.csv
4541289;MINI DISJUNTOR 3P 100A;PÃA;150;167.34;25101.0;itens_0f6ee85d-0386-4018-a9db-99dbb1fb7829.csv
4541290;Padrao de entrada compl. Mono instalado;PÃA;20;1465.05;29301.0;itens_0f6ee85d-0386-4018-a9db-99dbb1fb7829.csv
4541292;Padrao de entrada compl. Trif. Instalado;PÃA;20;1840.26;36805.2;itens_0f6ee85d-0386-4018-a9db-99dbb1fb7829.csv
4541294;PARAFUSO  AA  3.9 X 32  CAB.PANELA;PÃA;1500;0.23;345.0;itens_0f6ee85d-0386-4018-a9db-99dbb1fb7829.csv
4541295;PEVEDUTO  (63)      2;M;800;2.68;2144.0;itens_0f6ee85d-0386-4018-a9db-99dbb1fb7829.csv
4541297;poste de concreto duplo t 11/300;PC;10;939.46;9394.6;itens_0f6ee85d-0386-4018-a9db-99dbb1fb7829.csv
4541299;POSTE METALICO GF 9 METROS LIVRE;PÃA;10;991.92;9919.2;itens_0f6ee85d-0386-4018-a9db-99dbb1fb7829.csv
4541300;Programador horario digital din 220v;PÃA;50;74.85;3742.5;itens_0f6ee85d-0386-4018-a9db-99dbb1fb7829.csv
4541302;Protetor de surto 40ka 440v;PÃA;90;34.47;3102.3;itens_0f6ee85d-0386-4018-a9db-99dbb1fb7829.csv
4541303;Reator eletronico 1x40w af 220v;PÃA;300;30;9000.0;itens_0f6ee85d-0386-4018-a9db-99dbb1fb7829.csv
4541304;Reator eletronico 2x20w af 220v;PÃA;200;34.77;6954.0;itens_0f6ee85d-0386-4018-a9db-99dbb1fb7829.csv
4541305;REATOR ELETRONICO 2X40W AF 220V;PÃA;400;32.4;12960.0;itens_0f6ee85d-0386-4018-a9db-99dbb1fb7829.csv
4541306;REATOR V.SOD 250W AF EXT.PINT.;PÃA;34;99.85;3394.9;itens_0f6ee85d-0386-4018-a9db-99dbb1fb7829.csv
4541307;REFLETOR  400W  FUNDIDO E40 BEGE;PÃA;35;8.28;289.8;itens_0f6ee85d-0386-4018-a9db-99dbb1fb7829.csv
4541308;RELE FOTOELETRICO;PÃA;50;20.71;1035.5;itens_0f6ee85d-0386-4018-a9db-99dbb1fb7829.csv
4541309;Sirene 220v alcance 300mts;PÃA;30;175.89;5276.7;itens_0f6ee85d-0386-4018-a9db-99dbb1fb7829.csv
4541310;SOQUETE P/FL. ANTIVIB.;PÃA;1500;8;12000.0;itens_0f6ee85d-0386-4018-a9db-99dbb1fb7829.csv
4541311;TOMADA ARTIS BCA 2P+T;PÃA;250;4.96;1240.0;itens_0f6ee85d-0386-4018-a9db-99dbb1fb7829.csv
4541312;TOMADA ARTIS BCA 3P  20A;PÃA;77;6.43;495.11;itens_0f6ee85d-0386-4018-a9db-99dbb1fb7829.csv
4541313;Torneira elÃ©trica 220v 7800w giratÃ³ria br.;PÃA;30;124.76;3742.8;itens_0f6ee85d-0386-4018-a9db-99dbb1fb7829.csv
4541314;Transformador trifasico 75kva 220v marca Homologada na celes;PÃA;5;6233.21;31166.05;itens_0f6ee85d-0386-4018-a9db-99dbb1fb7829.csv
4541315;TUBO ELETR. PVC 2  X 3.00MT;M;110;10.25;1127.5;itens_0f6ee85d-0386-4018-a9db-99dbb1fb7829.csv
4541316;TUBO ELETR. S/ROSCA CZ 3/4;BR;170;10.25;1742.5;itens_0f6ee85d-0386-4018-a9db-99dbb1fb7829.csv
4541318;VENTILADOR OSCILANTE PRETO 60CM 220V;PÃA;250;207.84;51960.0;itens_0f6ee85d-0386-4018-a9db-99dbb1fb7829.csv
4540828;EXECUÃÃO DE SERVIÃOS DE MANUTENÃÃO. CONSERTO. LIMPEZA E RECU;HORA;400;80;32000.0;itens_0fddf842-8e28-481f-adee-a00ac84ac2af.csv
4540805;BalanÃ§a RodoviÃ¡ria EletrÃ´nica (montada e instalada);UND;1;39900;39900.0;itens_104ea0b1-85a0-467b-935f-aa47f041ce96.csv
4542155;ExecuÃ§Ã£o de serviÃ§os de pintura artista/muralista decorativa;M2;1850;29.7;54945.0;itens_10722029-05ce-4f80-90a9-90e83cfa519a.csv
4542436;AquisiÃ§Ã£o de letras em alumÃ­nio fundido. 3.5cm;UND;870;10;8700.0;itens_109a40be-6a07-45f2-8226-8319a9e14aad.csv
4542437;AquisiÃ§Ã£o de letras em alumÃ­nio fundido. 8.0cm;UND;130;15;1950.0;itens_109a40be-6a07-45f2-8226-8319a9e14aad.csv
4542438;AquisiÃ§Ã£o de busto do ex-prefeito Altair Guidi. com dimensÃµe;UND;1;15000;15000.0;itens_109a40be-6a07-45f2-8226-8319a9e14aad.csv
4542440;Fornecimento e plantio de AcÃ¡cia mimosa;UND;43;91.16;3919.88;itens_11012fb9-bacd-47b7-b842-b99ff607d604.csv
4542441;Fornecimento e plantio de Agapanto;UND;3440;13.78;47403.2;itens_11012fb9-bacd-47b7-b842-b99ff607d604.csv
4542442;Fornecimento e plantio de Alecrim australiano;UND;480;78.97;37905.6;itens_11012fb9-bacd-47b7-b842-b99ff607d604.csv
4542443;Fornecimento e plantio de GardÃªnia;UND;605;34.42;20824.1;itens_11012fb9-bacd-47b7-b842-b99ff607d604.csv
4542444;Fornecimento e plantio de Grama Amendoim;UND;5691;22.35;127193.85;itens_11012fb9-bacd-47b7-b842-b99ff607d604.csv
4542445;Fornecimento e plantio de GuaimbÃª;UND;1425;42.16;60078.0;itens_11012fb9-bacd-47b7-b842-b99ff607d604.csv
4542446;Fornecimento e plantio de Impatiens;UND;715;30.8;22022.0;itens_11012fb9-bacd-47b7-b842-b99ff607d604.csv
4542447;Fornecimento e plantio de IpÃª amarelo;UND;28;30.8;862.4;itens_11012fb9-bacd-47b7-b842-b99ff607d604.csv
4542448;Fornecimento e plantio de IpÃª rosa;UND;25;39.25;981.25;itens_11012fb9-bacd-47b7-b842-b99ff607d604.csv
4542449;Fornecimento e plantio de Jasmim manga;UND;17;51.2;870.4;itens_11012fb9-bacd-47b7-b842-b99ff607d604.csv
4542450;Fornecimento e plantio de Coqueiro JerivÃ¡;UND;59;408.31;24090.29;itens_11012fb9-bacd-47b7-b842-b99ff607d604.csv
4542451;Fornecimento e plantio de MorÃ©ia branca;UND;6280;18.73;117624.4;itens_11012fb9-bacd-47b7-b842-b99ff607d604.csv
4542452;Fornecimento e plantio de Palmeira Real;UND;20;238.92;4778.4;itens_11012fb9-bacd-47b7-b842-b99ff607d604.csv
4542453;Fornecimento e plantio de planta do tipo Cica;UND;4;76.7;306.8;itens_11012fb9-bacd-47b7-b842-b99ff607d604.csv
4542454;Fornecimento e plantio de planta do tipo Hemerocallis Amarel;UND;1305;14.64;19105.2;itens_11012fb9-bacd-47b7-b842-b99ff607d604.csv
4542455;Fornecimento e plantio de planta do tipo Jasmim Carolina (no;UND;2;56.15;112.3;itens_11012fb9-bacd-47b7-b842-b99ff607d604.csv
4542456;Fornecimento e plantio de planta do tipo Liriope Variegata.;UND;662;40.46;26784.52;itens_11012fb9-bacd-47b7-b842-b99ff607d604.csv
4542457;Fornecimento e plantio de planta do tipo Sumpatiens (nome ci;UND;369;35.63;13147.47;itens_11012fb9-bacd-47b7-b842-b99ff607d604.csv
4542458;Fornecimento e plantio de Palmeira Washingtonia (nome cientÃ­;UND;44;301.76;13277.44;itens_11012fb9-bacd-47b7-b842-b99ff607d604.csv
4542459;Fornecimento e plantio de Samambaia paulista (nome cietÃ­fico;UND;2025;40.46;81931.5;itens_11012fb9-bacd-47b7-b842-b99ff607d604.csv
4541912;ContrataÃ§Ã£o d empresa para implemetat a robÃ³tica nas escola;MES;5;15276.8;76384.0;itens_1148d763-8fb7-4cac-9840-af8c04cac400.csv
4541869;ConstruÃ§Ã£o de Quadra Poliespostiva Coberta com Ã¡rea de 1.066;SV;1;946969.27;946969.27;itens_1263aff9-356e-442d-8cd2-caca6186c8fa.csv
4542151;IMPRESSORA PLOTTER ECOSSOLVENTE 8 CORES P/ IMPRESSÃO E RECO;UND;1;94270;94270.0;itens_1278d091-22a2-4e35-a1f9-096ff3e0c20a.csv
4542150;ContrataÃ§Ã£o de prestaÃ§Ã£o de serviÃ§o especializado na inserÃ§Ã£;MES;12;1415;16980.0;itens_128f0e7e-bf20-4a56-9ce7-c1fb69f8628d.csv
4541744;Assoalho de angelim para carroceria;M2;25;74.4;1860.0;itens_12a9d3f5-02e0-4c6f-8f1c-0af01035bbfa.csv
4541745;Assoalho de eucalpito para carroceria;M2;150;37.29;5593.5;itens_12a9d3f5-02e0-4c6f-8f1c-0af01035bbfa.csv
4541746;Assoalho itaÃºba (0.50 x 0.135 m) galopadas;UND;170;7.53;1280.1;itens_12a9d3f5-02e0-4c6f-8f1c-0af01035bbfa.csv
4541747;Banco de jardim com ferro c = 1.80m;UND;30;348.75;10462.5;itens_12a9d3f5-02e0-4c6f-8f1c-0af01035bbfa.csv
4541748;Caibro de angelim 5x10 para barrote carroceria;M;60;17.8;1068.0;itens_12a9d3f5-02e0-4c6f-8f1c-0af01035bbfa.csv
4541749;Caibro itaÃºba 5x10 (c=2.50m);UND;36;75.33;2711.88;itens_12a9d3f5-02e0-4c6f-8f1c-0af01035bbfa.csv
4541750;COLA CASCOREZ;KG;5;23.58;117.9;itens_12a9d3f5-02e0-4c6f-8f1c-0af01035bbfa.csv
4541751;GeotÃªxtil nÃ£o tecido agulhado de filamentos;M;1000;6;6000.0;itens_12a9d3f5-02e0-4c6f-8f1c-0af01035bbfa.csv
4541752;Madeirit 12mm 110x220 cola branca;UND;60;31.91;1914.6;itens_12a9d3f5-02e0-4c6f-8f1c-0af01035bbfa.csv
4541753;Madeirit 14mm 110x220 cola branca/ capa pinus;UND;50;37.57;1878.5;itens_12a9d3f5-02e0-4c6f-8f1c-0af01035bbfa.csv
4541754;Madeirit 17mm 110x220 cola fenolica/ capa pinus;UND;50;49.48;2474.0;itens_12a9d3f5-02e0-4c6f-8f1c-0af01035bbfa.csv
4541755;Parafusos PHS 4.0 x 50mm chato;UND;2500;0.1;250.0;itens_12a9d3f5-02e0-4c6f-8f1c-0af01035bbfa.csv
4541756;PÃ© direito itaÃºba .c=4.50. - 8x8x450;UND;10;198.83;1988.3;itens_12a9d3f5-02e0-4c6f-8f1c-0af01035bbfa.csv
4541757;Prancha angelim bruta - para revestimento de caÃ§amba;M3;6;2083.2;12499.2;itens_12a9d3f5-02e0-4c6f-8f1c-0af01035bbfa.csv
4541758;Prancha de eucalipto bruta para revestimento de caÃ§amba;M3;10;558;5580.0;itens_12a9d3f5-02e0-4c6f-8f1c-0af01035bbfa.csv
4541759;Prancha itaÃºba 3x18 (0.50x0.15x0.03m);UND;45;16.74;753.3;itens_12a9d3f5-02e0-4c6f-8f1c-0af01035bbfa.csv
4541760;Prancha itaÃºba 3x28 (0.50x0.25x0.03m);UND;45;26.51;1192.95;itens_12a9d3f5-02e0-4c6f-8f1c-0af01035bbfa.csv
4541761;Prancha itaÃºba 3x28 (300x25x3 mm);UND;10;159.05;1590.5;itens_12a9d3f5-02e0-4c6f-8f1c-0af01035bbfa.csv
4541762;Prancha itaÃºba 3x28 .c=3.00. 300x25x3mm;UND;23;159.06;3658.38;itens_12a9d3f5-02e0-4c6f-8f1c-0af01035bbfa.csv
4541763;Prancha itaÃºba bruta (2.50 x 0.40 x 0.03m) galopadas;UND;55;125.55;6905.25;itens_12a9d3f5-02e0-4c6f-8f1c-0af01035bbfa.csv
4541764;Prancha itaÃºba plainada (bitola bruta) (3.00 x 0.45 x 0.03m);UND;5;244.13;1220.65;itens_12a9d3f5-02e0-4c6f-8f1c-0af01035bbfa.csv
4541765;Prancha itaÃºba plainada (bitola bruta) (3.00 x 0.50 x 0.035m;UND;12;244.13;2929.56;itens_12a9d3f5-02e0-4c6f-8f1c-0af01035bbfa.csv
4541766;Prego rosca 15x21mm;KG;15;17.49;262.35;itens_12a9d3f5-02e0-4c6f-8f1c-0af01035bbfa.csv
4541767;Sarrafo itaÃºba (2.50 x 0.06 x 0.04m);UND;6;40.18;241.08;itens_12a9d3f5-02e0-4c6f-8f1c-0af01035bbfa.csv
4541768;Sarrafo itaÃºba (3.00 x 0.06 x 0.04m);UND;6;48.21;289.26;itens_12a9d3f5-02e0-4c6f-8f1c-0af01035bbfa.csv
4541769;Sarrafo itaÃºba 2x9 - para confecÃ§Ã£o de lixeiras;M;200;9.63;1926.0;itens_12a9d3f5-02e0-4c6f-8f1c-0af01035bbfa.csv
4541770;TÃ¡bua de pinus seca. beneficiada e bitolada;M2;30;846.3;25389.0;itens_12a9d3f5-02e0-4c6f-8f1c-0af01035bbfa.csv
4541771;Tubo corrugado para drenagem 4 (100mm);M;500;7.44;3720.0;itens_12a9d3f5-02e0-4c6f-8f1c-0af01035bbfa.csv
4541772;Vara de eucalipto com casca para escora;M;800;1.67;1336.0;itens_12a9d3f5-02e0-4c6f-8f1c-0af01035bbfa.csv
4541773;Vara de eucalipto sem casca para armaÃ§Ã£o tratada autoclave;M;2000;5.7;11400.0;itens_12a9d3f5-02e0-4c6f-8f1c-0af01035bbfa.csv
4541774;Vara de eucalipto sem casca para armaÃ§Ã£o tratada galopada;UND;50;63.24;3162.0;itens_12a9d3f5-02e0-4c6f-8f1c-0af01035bbfa.csv
4541775;Viga itaÃºba bitola especial (5.00 x 0.35 x 0.35 m);UND;2;2705.72;5411.44;itens_12a9d3f5-02e0-4c6f-8f1c-0af01035bbfa.csv
301995;AmpliaÃ§Ã£o de uma Ã¡rea de 795.49mÂ². na E.M.E.I.E.F. PROFÂª. IR;SV;0;1135633.53;0.0;itens_12e18c80-0ef3-4f65-a67e-7bbb17c3b3ae.csv
4541717;REFORMA Grade de proteÃ§Ã£o (1.80x1.45)m;UND;30;380;11400.0;itens_12e52a09-f05b-418a-b945-e9f1e9288a67.csv
4541718;REFORMA Grade de ProteÃ§Ã£o (1.80x2.00)m;UND;30;400;12000.0;itens_12e52a09-f05b-418a-b945-e9f1e9288a67.csv
4541719;FABRICAÃÃO Grade de proteÃ§Ã£o (1.80x1.45)m;UND;20;685;13700.0;itens_12e52a09-f05b-418a-b945-e9f1e9288a67.csv
4541720;FABRICAÃÃO Grade de ProteÃ§Ã£o (1.80x2.00)m;UND;20;895;17900.0;itens_12e52a09-f05b-418a-b945-e9f1e9288a67.csv
4541721;FABRICAÃÃO Suporte semÃ¡foro em L;UND;50;425;21250.0;itens_12e52a09-f05b-418a-b945-e9f1e9288a67.csv
4541722;FABRICAÃÃO Suporte semÃ¡foro circular;UND;50;300;15000.0;itens_12e52a09-f05b-418a-b945-e9f1e9288a67.csv
4542409;Veiculo novo (0 KM) pICK-UP.carroceria aberta com capacidade;UND;1;58300;58300.0;itens_1347919d-5bf0-4273-a142-0589aecc3ea5.csv
4685175;RefeiÃ§Ãµes: Embaladas individualmente. preparaÃ§Ãµes quentes em;UN;46800;13.7;641160.0;itens_13d2ea95-3bbb-4da8-a135-32e3103a4aae.csv
4542048;Processo seletivo simplificado para a contrataÃ§Ã£o de profess;SV;1;121402.27;121402.27;itens_13f9f002-f230-43ca-8cb2-7c55f2a387e6.csv
103834;Reforma de 891.48mÂ² e ampliaÃ§Ã£o de 262.65mÂ² do prÃ©dio da Pol;SER;1;2333734.74;2333734.74;itens_15130462-0e95-46d8-b171-a1e5b52a8470.csv
4541063;elaboraÃ§Ã£o do projeto estrutural de concreto armado;SV;1;16350;16350.0;itens_1517aee1-5167-427d-9c8f-a5896d9979af.csv
4542209;RecuperaÃ§Ã£o e tratamento do concreto aparente da estrutura d;SV;1;37524.45;37524.45;itens_1517d6bd-6172-4c4f-a89e-79f3c34a5449.csv
4541158;Desentupimento de fossas. rede coletora de esgotos. filt;HORA;730;203.87;148825.1;itens_151f1c87-722f-47d0-9433-ff4027cda847.csv
4541863;JARDIM DAS ACÃCIAS - BAIRRO CATARINENSE	129.081;LOTE;1;240187.38;240187.38;itens_15332d6e-261b-4387-8015-4b87d70789ec.csv
4542494;Assoalho em madeira de lei. com 3cm de espessura e 14.00 mÂ²;JGO;4;3836.5225;15346.09;itens_154cbd38-3910-4920-99b4-af6302cd3d46.csv
4685531;Aparelho de Ar Condicionado tipo Split HI WALL 30.000 BTU/H.;UN;12;4045;48540.0;itens_15558cea-4f1a-4657-a4f8-22475e7f1041.csv
4540833;ContrataÃ§Ã£o de ServiÃ§os de estofaria com fornecimento das Pe;HORA;500;50;25000.0;itens_156107e0-b6db-4bf2-8d42-d7821740aa53.csv
4542488;MobiliÃ¡rio Urbano Esportivo;UND;2;30000;60000.0;itens_157d8c7c-a4fe-4f20-acf6-b8393347860e.csv
4542260;Bomba de Ãleo misturador;UND;3;963.2;2889.6;itens_1678ab08-c131-4a15-af5e-3677bf9b9f7f.csv
4542262;Cantoneira A-36;UND;18;127.38;2292.84;itens_1678ab08-c131-4a15-af5e-3677bf9b9f7f.csv
4542263;Caracol Misturador Hardox 500 3/8;UND;1;3704.84;3704.84;itens_1678ab08-c131-4a15-af5e-3677bf9b9f7f.csv
4542264;Chapa 1045 1/2;UND;500;7.64;3820.0;itens_1678ab08-c131-4a15-af5e-3677bf9b9f7f.csv
4542265;Chapa 1045 1/4;UND;500;7.64;3820.0;itens_1678ab08-c131-4a15-af5e-3677bf9b9f7f.csv
4542266;Chapa 1045 3/8;UND;500;7.64;3820.0;itens_1678ab08-c131-4a15-af5e-3677bf9b9f7f.csv
4542267;Correia Transp. Cilo 01;M;14;106.8;1495.2;itens_1678ab08-c131-4a15-af5e-3677bf9b9f7f.csv
4542268;Correia Transp. Cilo 02;M;14;106.8;1495.2;itens_1678ab08-c131-4a15-af5e-3677bf9b9f7f.csv
4542269;Corrente Elevador 4;UND;14;650.62;9108.68;itens_1678ab08-c131-4a15-af5e-3677bf9b9f7f.csv
4542270;Eixo chavetado elevador;UND;4;1070;4280.0;itens_1678ab08-c131-4a15-af5e-3677bf9b9f7f.csv
4542271;Eixo motor correia transp.;UND;6;361.57;2169.42;itens_1678ab08-c131-4a15-af5e-3677bf9b9f7f.csv
4542272;eixo motriz correia transp.;UND;3;726.07;2178.21;itens_1678ab08-c131-4a15-af5e-3677bf9b9f7f.csv
4542273;engranagem traÃ§Ã£o Elevador;UND;2;1563.85;3127.7;itens_1678ab08-c131-4a15-af5e-3677bf9b9f7f.csv
